ID,英文名稱,中文名稱,圖片,所在國,經緯坐標,備註,更新日期
3003973,Mendota,門多塔,,美國,36° 45′ N 120° 24′ W,,2017-06-09
3003974,"Mendota, L.",門多塔湖,,美國,43° 08′ N 89° 26′ W,,2017-06-09
3003975,"Mendoza, Provincia de",門多薩省,,阿根廷,34° 30′ S 68° 30′ W,,2017-06-09
3003976,Mendrisio,門德里西歐,,瑞士,45° 52′ N 8° 59′ E,,2017-06-09
3003977,Mendro,門德羅,,葡萄牙,38° 16′ N 7° 43′ W,,2017-06-09
3003978,Mene Grande,大梅內,,委內瑞拉,9° 51′ N 70° 56′ W,,2017-06-09
3003979,Menemen,梅內門,,土耳其,38° 36′ N 27° 04′ E,,2017-06-19
3003980,Menen(Menin),美南,,比利時,50° 48′ N 3° 07′ E,,2017-06-09
3003981,Menfi,門非,,義大利,37° 36′ N 12° 58′ E,,2017-06-09
3003982,Menga,門加,,喀麥隆,5° 32′ N 10° 01′ E,,2017-06-09
3003983,Menifee,美尼非,,美國,33° 44′ N 117° 09′ W,,2017-06-09
3003984,Menik Ganga,美尼克河,,斯里蘭卡,6° 22′ N 81° 32′ E,,2017-06-09
3003985,Menindee,美寧第,,澳大利亞,32° 24′ S 142° 26′ E,,2017-06-09
3003986,Menindee L.,美寧第湖,,澳大利亞,32° 21′ S 142° 20′ E,,2017-06-09
3003987,Meningie,美寧吉,,澳大利亞,35° 42′ S 139° 20′ E,,2017-06-09
3003988,Menno,門諾,,美國,43° 14′ N 97° 34′ W,,2017-06-09
3003989,Menominee,美諾米尼,,美國,45° 08′ N 87° 38′ W,,2017-06-09
3003990,Menominee R.,美諾米尼河,,美國,45° 06′ N 87° 39′ W,,2017-06-09
3003991,Menongue (Serpa Pinto),梅農圭(塞帕平托),,安哥拉,14° 40′ S 17° 41′ E,,2017-06-09
3003992,"Menor, Isla",美諾島,,西班牙,37° 06′ N 6° 04′ W,,2017-06-09
3003993,"Menorca, Isla de (Minorca I.)",美諾卡島（米諾卡島）,,西班牙,40° 00′ N 4° 00′ E,,2017-06-09
3003994,Mentana,門塔納,,義大利,42° 02′ N 12° 38′ E,,2017-06-09
3003995,"Mentawai, Kepulauan",門塔外群島,,印尼,1° 59′ S 99° 31′ E,,2017-06-09
3003996,Mentok(Muntok),門托克(蒙托克),,印尼,2° 04′ S 105° 11′ E,,2017-06-09
3003997,Menton,門頓,,法國,43° 46′ N 7° 30′ E,,2017-06-09
3003998,Mentone,門同,,美國,34° 04′ N 117° 08′ W,,2017-06-09
3003999,Mentor,門托,,美國,41° 41′ N 81° 23′ W,,2017-06-09
3004000,Menyamya,門揚雅,,巴紐,7° 13′ S 146° 02′ E,,2017-06-09
3004001,"Menyapa, Gunung (Menjapa, Gunung)",門雅帕山,,印尼,1° 05′ N 116° 05′ E,,2017-06-09
3004002,Menzies,門吉斯,,澳大利亞,29° 41′ S 121° 02′ E,,2017-06-09
3004003,Meoqui,美歐基,,墨西哥,28° 17′ N 105° 29′ W,,2017-06-09
3004004,Meppel,美佩爾,,荷蘭,52° 42′ N 6° 12′ E,,2017-06-09
3004005,Meppen,美朋,,德國,52° 41′ N 7° 19′ E,,2017-06-09
3004006,Mequinenza(Mequinensa),美基嫩薩,,西班牙,41° 22′ N 0° 18′ E,,2017-06-09
3004007,Mequon,美克旺,,美國,43° 14′ N 87° 59′ W,,2017-06-09
3004008,Mer Rouge,麥魯治,,美國,32° 48′ N 91° 49′ W,,2017-06-09
3004009,Mera,布良,,日本,34° 55′ N 139° 49′ E,,2017-06-09
3004010,"Merampellou, Kolpos (Merabelu, Gulf of)",美拉貝魯灣,,希臘,35° 14′ N 25° 47′ E,,2017-06-09
3004011,Merano,美拉諾,,義大利,46° 40′ N 11° 09′ E,,2017-06-09
3004012,Merapi,麥拉匹,,印尼,3° 44′ S 103° 40′ E,,2017-06-09
3004013,Merasheen I.,美拉辛島,,加拿大,47° 30′ N 54° 15′ W,,2017-06-09
3004014,"Meratus, Pegunungan",美拉土斯山脈,,印尼,2° 45′ S 115° 40′ E,,2017-06-09
3004015,Merauke,美勞克,,印尼,8° 28′ S 140° 20′ E,,2017-06-09
3004016,Merca(Marka),麥卡,,索馬利亞,1° 43′ N 44° 46′ E,,2017-06-09
3004017,Mercato San Severino,麥卡托聖塞維里諾,,義大利,40° 47′ N 14° 46′ E,,2017-06-09
3004018,Merced,麥瑟德,,美國,37° 18′ N 120° 28′ W,,2017-06-09
3004019,"Mercedario, Cerro",麥瑟達里歐山,,阿根廷,31° 59′ S 70° 07′ W,,2017-06-09
3004020,Mercedes,麥瑟德斯,,阿根廷,34° 39′ S 59° 28′ W,,2017-06-09
3004021,Mercedes,麥瑟德斯,,玻利維亞,17° 08′ S 62° 55′ W,,2017-06-09
3004022,Mercedes,麥瑟德斯,,烏拉圭,33° 16′ S 58° 01′ W,,2017-06-09
3004023,Mercedita,麥瑟迪塔,,古巴,22° 58′ N 82° 32′ W,,2017-06-09
3004024,Mercer,麥色,,美國,46° 09′ N 90° 03′ W,,2017-06-09
3004025,Mercer,麥色,,紐西蘭,37° 16′ S 175° 03′ E,,2017-06-09
3004026,Mercersburg,麥色斯堡,,美國,39° 51′ N 77° 54′ W,,2017-06-09
3004027,Merces,麥瑟斯,,巴西,9° 31′ S 68° 42′ W,,2017-06-09
3004028,Merchtem,麥赫坦,,比利時,50° 57′ N 4° 14′ E,,2017-06-09
3004029,Mercurea,麥庫雷亞,,羅馬尼亞,45° 53′ N 23° 48′ E,,2017-06-09
3004030,Mercury B.,麥庫里灣,,紐西蘭,36° 47′ S 175° 48′ E,,2017-06-09
3004031,"Mercy, C.",麥西角,,加拿大,64° 56′ N 63° 40′ W,,2017-06-09
3004032,Meredith,美勒迪斯,,美國,43° 39′ N 71° 30′ W,,2017-06-09
3004033,"Meredith, C.",美勒迪斯角,,英屬{福克蘭群島},52° 16′ S 60° 39′ W,,2017-06-09
3004034,Meredoua,美黑杜瓦,,阿爾及利亞,25°19’N1°52’E,,2017-06-09
3004035,Mereeg(Meregh),美雷格,,索馬利亞,3° 46′ N 47° 18′ E,,2017-06-09
3004036,Merewa,美雷瓦,,衣索比亞,7° 41′ N 36° 55′ E,,2017-06-09
3004037,Mergui(Myeik),墨吉(丹老),,緬甸,12° 26′ N 98° 36′ E,,2017-06-09
3004038,Meribah,美里巴,,澳大利亞,34° 42′ S 140° 51′ E,,2017-06-09
3004039,"Meric Nehri(Evros Potamos, Maritsa R.)",美里赤河(艾甫羅斯河、馬里乍河),,﹛歐洲﹜,40° 52′ N 26° 12′ E,,2017-06-09
3004040,Mericourt,美希固赫,,法國,50° 24′ N 2° 52′ E,,2017-06-09
3004041,Merida,美里達,,委內瑞拉,8° 36′ N 71° 09′ W,,2017-06-09
3004042,Merida,美里達,,墨西哥,20° 58′ N 89° 37′ W,,2017-06-09
3004043,Meridale,美里代爾,,美國,42° 22′ N 74° 58′ W,,2017-06-09
3004044,Meriden,美里登,,美國,41° 32′ N 72° 49′ W,,2017-06-09
3004045,Meridian,美里迪安,,美國,32° 23′ N 88° 40′ W,,2017-06-09
3004046,Meridiano,美里迪亞諾,,委內瑞拉,8° 43′ N 64° 56′ W,,2017-06-09
3004047,Merikarvia,美里卡維亞,,芬蘭,61° 51′ N 21° 30′ E,,2017-06-09
3004048,"Merin, Laguna (Mirim, Lagoa)",美林(密林)潟湖,,烏拉圭/巴西,32° 45′ S 52° 50′ W,,2017-06-09
3004049,Meringa,美林加,,澳大利亞,17° 05′ S 145° 47′ E,,2017-06-09
3004050,Merino,美里諾,,美國,40° 29′ N 103° 21′ W,,2017-06-09
3004051,Merioneth,美里歐尼斯,,英國,52° 50′ N 3° 50′ W,,2017-06-09
3004052,Meritxell,美里切爾,,安道爾,42° 33′ N 1° 35′ E,,2017-06-09
3004053,Merksem,麥克森,,比利時,51° 15′ N 4° 26′ E,,2017-06-09
3004054,Merksplas,麥克斯普拉斯,,比利時,51° 22′ N 4° 52′ E,,2017-06-09
3004055,Merlo,麥洛,,阿根廷,32° 21′ S 65° 01′ W,,2017-06-09
3004056,"Merolla, Coll de",梅羅雅山口,,西班牙,42° 15′ N 2° 04′ E,,2017-06-09
3004057,Merowe(Marawi),美羅威(馬拉維),,蘇丹,18° 29′ N 31° 49′ E,,2017-06-09
3004058,Merredin,麥里丁,,澳大利亞,31° 29′ S 118° 16′ E,,2017-06-09
3004059,Merrick,麥立克峰,,英國,55° 07′ N 4° 28′ W,,2017-06-09
3004060,Merrill,麥立爾,,美國,45° 10′ N 89° 41′ W,,2017-06-09
3004061,Merrimack,麥立馬克,,美國,42° 52′ N 71° 30′ W,,2017-06-09
3004062,Merriman,麥立曼,,美國,43° 00′ N 101° 45′ W,,2017-06-09
3004063,Merriwa,麥立瓦,,澳大利亞,32° 09′ S 150° 21′ E,,2017-06-09
3004064,Merrygoen,麥立哥恩,,澳大利亞,31° 49′ S 149° 14′ E,,2017-06-09
3004065,Mersch,麥什,,盧森堡,49° 45′ N 6° 06′ E,,2017-06-09
3004066,Merseburg,麥瑟堡,,德國,51° 22′ N 12° 00′ E,,2017-06-09
3004067,"Mersey, R.",麥西河,,英國,53° 27′ N 3° 02′ W,,2017-06-09
3004068,Mersi Galgalo,麥西加爾加洛,,衣索比亞,7° 37′ N 44° 56′ E,,2017-06-09
3004069,Mersin Körfezi,麥辛灣,,土耳其,38° 13′ N 26° 26′ E,,2017-06-09
3004070,Mersrags,麥斯拉格斯,,拉脫維亞,57° 20′ N 23° 07′ E,,2017-06-09
3004071,Merta Road,麥塔羅德,,印度,26° 43′ N 73° 55′ E,,2017-06-09
3004072,Mertert,麥特,,盧森堡,49° 42′ N 6° 29′ E,,2017-06-09
3004073,Merthyr Tydfil,麥瑟提維,,英國,51° 45′ N 3° 23′ W,,2017-06-09
3004074,Mertola,麥托拉,,葡萄牙,37° 39′ N 7° 40′ W,,2017-06-09
3004075,Merton,麥頓,,英國,52° 33′ N 0° 49′ E,,2017-06-09
3004076,Mertzon,麥特松,,美國,31° 17′ N 100° 49′ W,,2017-06-09
3004077,Meru,美魯,,肯亞,0° 03′ N 37° 39′ E,,2017-06-09
3004078,Merume Mts.,美魯美山脈,,法屬{圭亞那},5° 48′ N 60° 06′ W,20180123修訂,2018-03-19
3004079,Merweville,麥威維,,南非,32° 40′ S 21° 31′ E,,2017-06-09
3004080,Merzifon,麥吉豐,,土耳其,40° 52′ N 35° 28′ E,,2017-06-09
3004081,Merzig,美爾吉錫,,德國,49° 27′ N 6° 38′ E,,2017-06-09
3004082,Mesa,美沙,,美國,33° 25′ N 111° 51′ W,,2017-06-09
3004083,Mesabi Ra.,麥沙比嶺,,美國,47° 39′ N 93° 46′ W,,2017-06-09
3004084,Mesagne,美沙涅,,義大利,40° 34′ N 17° 48′ E,,2017-06-09
3004085,"Mesara, Ormos",美沙拉灣,,希臘,35° 00′ N 24° 40′ E,,2017-06-09
3004086,"Mesas, Cerro",美沙斯山,,墨西哥,17° 00′ N 99° 44′ W,,2017-06-09
3004087,Meselefors,美瑟勒弗斯,,瑞典,64° 27′ N 16° 48′ E,,2017-06-09
3004088,Mesellemiya,美瑟列米雅,,蘇丹,15° 17′ N 33° 15′ E,,2017-06-09
3004089,Mesmiye(Mismiyah),麥斯米耶(米斯密雅),,敘利亞,33° 08′ N 36° 24′ E,,2017-06-09
3004090,Mesocco,美索科,,瑞士,46° 23′ N 9° 14′ E,,2017-06-09
3004091,Mesola,美索拉,,義大利,44° 55′ N 12° 15′ E,,2017-06-09
3004092,Mesolongion(Missolonghi),邁索隆吉[翁],,希臘,38° 22′ N 21° 26′ E,,2017-06-09
3004093,Mesopotamia,美索不達米亞,,伊拉克,33° 00′ N 44° 00′ E,,2017-06-09
3004094,Mesquite,美斯基特,,美國,32° 50′ N 96° 41′ W,,2017-06-09
3004095,Messampleu,美珊普勒,,象牙海岸,7° 10′ N 8° 13′ W,,2017-06-09
3004096,Messancy,美珊西,,比利時,49° 36′ N 5° 49′ E,,2017-06-09
3004097,Messina,美西納,,義大利,38° 11′ N 15° 34′ E,,2017-06-09
3004098,"Messina, Stretto di",美西納海峽,,義大利,38° 15′ N 15° 35′ E,,2017-06-09
3004099,"Messini(Messene, Ruins of)",美西尼遺跡,,希臘,37° 11′ N 21° 55′ E,,2017-06-09
3004100,"Messiniakos Kolpos (Messini, Gulf of)",美西尼灣,,希臘,36° 45′ N 22° 10′ E,,2017-06-09
3004101,Mesta,美斯塔,,保加利亞,41° 45′ N 23° 41′ E,,2017-06-09
3004102,Mesudiye,美蘇迪耶,,土耳其,40° 28′ N 37° 46′ E,,2017-06-09
3004103,"Meta, Rio",美塔河,,哥倫比亞/委內瑞拉,6° 12′ N 67° 28′ W,,2017-06-09
3004104,Metabetchouan,美塔貝蘇安,,加拿大,48° 26′ N 71° 52′ W,,2017-06-09
3004105,"Metal, Mont du",美塔山,,阿爾及利亞,21° 49′ N 8° 22′ E,,2017-06-09
3004106,Metan,美坦,,阿根廷,25° 30′ S 64° 58′ W,,2017-06-09
3004107,Metapan,美塔潘,,薩爾瓦多,14° 20′ N 89° 27′ W,,2017-06-09
3004108,Metarica,美塔利卡,,莫三比克,14° 56′ S 39° 13′ E,,2017-06-09
3004109,Metema,美田馬,,衣索比亞,12° 58′ N 36° 12′ E,,2017-06-09
3004110,Metepec,美特佩克,,墨西哥,19° 15′ N 99° 36′ W,,2017-06-09
3004111,Methana,梅瑟納,,希臘,37° 35′ N 23° 23′ E,,2017-06-09
3004112,"Methanon, Chersonisos",梅瑟農半島,,希臘,37° 36′ N 23° 22′ E,,2017-06-09
3004113,Methil,美夕爾,,英國,56° 10′ N 3° 01′ W,,2017-06-09
3004114,Methoni,美索尼,,希臘,40° 27′ N 22° 35′ E,,2017-06-09
3004115,Methuen,美孫,,美國,42° 46′ N 71° 10′ W,,2017-06-09
3004116,Methven,美斯文,,紐西蘭,43° 38′ S 171° 39′ E,,2017-06-09
3004117,Metileo,美提略,,阿根廷,35° 46′ S 63° 57′ W,,2017-06-09
3004118,Metinic I.,美提尼克島,,美國,43° 53′ N 69° 08′ W,,2017-06-09
3004119,Metis Beach,米提斯比奇,,加拿大,48° 40′ N 67° 59′ W,,2017-06-09
3004120,Metis L.(Mitis L.),米提斯湖,,加拿大,48° 15′ N 67° 45′ W,,2017-06-09
3004121,Metkovic,美特科維奇,,克羅埃西亞,43° 03′ N 17° 39′ E,,2017-06-09
3004122,Metlakatla,美特拉卡特拉,,美國,55° 08′ N 131° 30′ W,,2017-06-09
3004123,Metlika,美特利卡,,斯洛維尼亞,45° 39′ N 15° 19′ E,,2017-06-09
3004124,Metlili,美特利里,,阿爾及利亞,33° 56′ N 2° 54′ E,,2017-06-09
3004125,Metohija,美托希雅,,克羅埃西亞,42° 50′ N 17° 38′ E,,2017-06-09
3004126,Metropolis,美特羅波利斯,,美國,37° 09′ N 88° 36′ W,,2017-06-09
3004127,Metropolitan,美特羅波利坦,,美國,46° 00′ N 87° 54′ W,,2017-06-09
3004128,"Metropolitana de Santiago, Region",聖地牙哥首都政區,,智利,33° 30′ S 70° 30′ W,,2017-06-09
3004129,Metsovon,美措逢,,希臘,39° 46′ N 21° 11′ E,,2017-06-09
3004130,Mettendorf,美田道夫,,德國,49° 57′ N 6° 20′ E,,2017-06-09
3004131,Metter,美特,,美國,32° 25′ N 82° 05′ W,,2017-06-09
3004132,Mettet,美提特,,比利時,50° 19′ N 4° 39′ E,,2017-06-09
3004133,Mettlen,美特連,,瑞士,47° 32′ N 9° 07′ E,,2017-06-09
3004134,Mettmann,美特曼,,德國,51° 15′ N 6° 58′ E,,2017-06-09
3004135,Mettray,美帖,,法國,47° 27′ N 0° 39′ E,,2017-06-09
3004136,Metuchen,美塔辰,,美國,40° 34′ N 74° 23′ W,,2017-06-09
3004137,Metulla,美土拉,,以色列,33° 17′ N 35° 34′ E,,2017-06-09
3004138,"Metundo, Ilha",美屯多島,,莫三比克,11° 10′ S 40° 41′ E,,2017-06-09
3004139,Metz,梅茲,,法國,49° 07′ N 6° 11′ E,,2017-06-19
3004140,Metztitlan,美次提特蘭,,墨西哥,20° 36′ N 98° 45′ W,,2017-06-09
3004141,Meudon,默敦,,法國,48° 49′ N 2° 14′ E,,2017-06-09
3004142,Meulebeke,默勒貝克,,比利時,50° 57′ N 3° 17′ E,,2017-06-09
3004143,"Meules, Cap aux",默勒角,,加拿大,47° 23′ N 61° 52′ W,,2017-06-09
3004144,Meurthe(La Meurthe Riviere),莫特河,,法國,48° 47′ N 6° 09′ E,,2017-06-09
3004145,"Meuse, Cotes de",默茲嶺,,法國,49° 10′ N 5° 30′ E,,2017-06-09
3004146,Meuselwitz,莫伊瑟威次,,德國,51° 08′ N 12° 52′ E,,2017-06-09
3004147,Mexborough,梅克斯伯勒,,英國,53° 29′ N 1° 16′ W,,2017-06-09
3004148,Mexcala,麥斯卡拉,,墨西哥,17° 56′ N 99° 37′ W,,2017-06-09
3004149,Mexia,墨黑亞,,美國,31° 44′ N 96° 33′ W,,2017-06-09
3004150,"Mexiana, Ilha",麥西亞納島,,巴西,0° 02′ S 49° 35′ W,,2017-06-09
3004151,Mexicali,墨西卡力,,墨西哥,32° 39′ N 115° 28′ W,,2017-06-09
3004152,the United Mexican States,墨西哥合眾國{=墨西哥},,{中美洲},,20190430修訂,2019-04-30
3004153,Mexico,墨西哥,,美國,39° 12′ N 91° 53′ W,,2017-06-09
3004154,Mexico City,墨西哥市,,墨西哥,19° 25′ N 99° 13′ W,,2017-06-09
3004155,Mexico Hat,墨西哥哈特,,美國,37° 09′ N 109° 52′ W,,2017-06-09
3004156,"Mexico, Estado de",墨西哥州,,墨西哥,19° 20′ N 99° 30′ W,,2017-06-09
3004157,"Mexico, G. of",墨西哥灣,,{大西洋},22° 10′ N 95° 52′ W,,2017-06-09
3004158,Mexticacan,墨斯提卡坎,,墨西哥,21° 13′ N 102° 43′ W,,2017-06-09
3004159,"Meyeihida, Aaglet",麥葉希達井,,{西撒哈拉},22° 52′ N 15° 51′ W,,2017-06-09
3004160,Meyersdale,麥耶斯代爾,,美國,39° 50′ N 79° 03′ W,,2017-06-09
3004161,"Meygal, Montagne du",美加山,,法國,45° 04′ N 4° 07′ E,,2017-06-09
3004162,Meymac,美馬克,,法國,45° 32′ N 2° 09′ E,,2017-06-09
3004163,Meymeh,麥美,,伊朗,33° 27′ N 51° 10′ E,,2017-06-09
3004164,Meyo-Centre,美約申特,,喀麥隆,2° 33′ N 11° 02′ E,,2017-06-09
3004165,"Mezcalapa, Rio",美斯卡拉帕河,,墨西哥,17° 30′ N 93° 30′ W,,2017-06-09
3004166,Meze,美茲,,法國,43° 26′ N 3° 36′ E,,2017-06-09
3004167,Mezen,美珍,,俄羅斯,65° 50′ N 44° 15′ E,,2017-06-09
3004168,Meziara(Miziara),麥吉亞拉(米吉亞拉),,黎巴嫩,34° 20′ N 35° 56′ E,,2017-06-09
3004169,Mezidon,美吉頓,,法國,49° 04′ N 0° 04′ W,,2017-06-09
3004170,Mezieres,美吉厄赫,,法國,48° 21′ N 2° 26′ E,,2017-06-09
3004171,Mezobereny,麥哲貝雷尼,,匈牙利,46° 49′ N 21° 02′ E,,2017-06-09
3004172,Mezokovesd,麥哲科維什德,,匈牙利,47° 49′ N 20° 35′ E,,2017-06-09
3004173,Mezotur,美哲圖爾,,匈牙利,47° 00′ N 20° 38′ E,,2017-06-09
3004174,"Mezquitic, Rio",美斯基提克河,,墨西哥,22° 06′ N 103° 44′ W,,2017-06-09
3004175,Mezzolombardo,美佐隆巴多,,義大利,46° 13′ N 11° 05′ E,,2017-06-09
3004176,Me‘ona,麥歐納,,以色列,31° 01′ N 35° 16′ E,,2017-06-09
3004177,Mgera,木格拉,,坦尚尼亞,5° 23′ S 37° 32′ E,,2017-06-09
3004178,Mhlatuze (Umhlatuzi R.),母赫拉土哲河(烏母赫拉土吉河),,南非,28° 49′ S 32° 02′ E,,2017-06-09
3004179,"Mholach, Beinn",沃拉契丘,,英國,56° 45′ N 4° 18′ W,,2017-06-09
3004180,"Mhor, Beinn",沃爾山,,英國,56° 04′ N 5° 02′ W,,2017-06-09
3004181,"Mhor, Ben",莫峰,,英國,56° 04′ N 5° 02′ W,,2017-06-09
3004182,Mhow,木豪,,印度,22° 33′ N 75° 46′ E,,2017-06-09
3004183,Mi-saki,三崎,,日本,32° 30′ N 131° 44′ E,,2017-06-09
3004184,Miacatlan,密亞卡蘭,,墨西哥,18° 46′ N 99° 22′ W,,2017-06-09
3004185,Miagao,密亞高,,菲律賓,10° 39′ N 122° 14′ E,,2017-06-09
3004186,Miajadas,密亞哈達斯,,西班牙,39° 09′ N 5° 55′ W,,2017-06-09
3004187,Miajlar(Myajlar),密亞治拉,,印度,26° 15′ N 70° 23′ E,,2017-06-09
3004188,Miami,邁阿密,,美國,25° 41′ N 80° 19′ W,,2017-06-09
3004189,Miami Beach,邁阿密比奇,,美國,25° 47′ N 80° 13′ W,,2017-06-09
3004190,Miami Springs,邁阿密斯普陵,,美國,25° 49′ N 80° 17′ W,,2017-06-09
3004191,Miami(Mwami),邁阿密(木瓦密),,辛巴威,16° 40′ S 29° 47′ E,,2017-06-09
3004192,Miamisburg,邁阿密斯堡,,美國,39° 40′ N 84° 17′ W,,2017-06-09
3004193,Mian Joy(Mianjoi),緬喬伊,,阿富汗,32° 30′ N 64° 16′ E,,2017-06-09
3004194,Mian Kalat,緬卡拉特,,巴基斯坦,27° 02′ N 65° 32′ E,,2017-06-09
3004195,Miandrivazo,密安德里瓦佐,,馬達加斯加,19° 31′ S 45° 27′ E,,2017-06-09
3004196,Mianeh,密安內,,伊朗,34° 05′ N 47° 03′ E,,2017-06-09
3004197,Miani,密安尼,,巴基斯坦,27° 55′ N 68° 52′ E,,2017-06-09
3004198,Mianwali,緬瓦利,,巴基斯坦,32° 34′ N 71° 32′ E,,2017-06-09
3004199,Miarinarivo,密亞里納里伏,,馬達加斯加,18° 57′ S 46° 54′ E,,2017-06-09
3004200,Miass,密亞斯河,,俄羅斯,56° 06′ N 64° 30′ E,,2017-06-09
3004201,Miastko,密亞斯特科,,波蘭,54° 00′ N 16° 58′ E,,2017-06-09
3004202,Mibu,壬生,,日本,36° 27′ N 139° 48′ E,,2017-06-09
3004203,Micaune,密考內,,莫三比克,18° 22′ S 36° 34′ E,,2017-06-09
3004204,Micay,密開,,哥倫比亞,2° 46′ N 76° 55′ W,,2017-06-09
3004205,Michaichmon,密柴赤蒙,,俄羅斯,64° 13′ N 50° 13′ E,,2017-06-09
3004206,Michalovce,密克洛夫策,,斯洛伐克,48° 45′ N 21° 55′ E,,2017-06-09
3004207,Michel,密契爾,,加拿大,55° 59′ N 109° 06′ W,,2017-06-09
3004208,Michigan City,密西根市,,美國,35° 00′ N 89° 15′ W,,2017-06-09
3004209,Michigan L.,密西根湖,,美國,43° 02′ N 87° 19′ W,20190108修訂,2019-01-08
3004210,"Michigan, State of",密西根州,,美國,44° 15′ N 85° 30′ W,,2017-06-09
3004211,Michikamau L.,密西卡茂湖,,加拿大,54° 10′ N 64° 00′ W,,2017-06-09
3004212,Michipicoten,密西匹科坦,,加拿大,47° 57′ N 84° 55′ W,,2017-06-09
3004213,Michipicoten I.,密西匹科坦島,,加拿大,47° 45′ N 85° 45′ W,,2017-06-09
3004214,Michoacan,密卻肯,,墨西哥,17° 55′ N 93° 53′ W,,2017-06-09
3004215,"Michoacan, Estado de",密卻肯州,,墨西哥,19° 10′ N 101° 50′ W,,2017-06-09
3004216,Michurin(Tsarevo),密楚林(查雷伏),,保加利亞,42° 10′ N 27° 51′ E,,2017-06-09
3004217,Michurinsk,密楚林斯克,,俄羅斯,52° 54′ N 40° 29′ E,,2017-06-09
3004218,Mickelson,密克爾孫,,美國,44° 23′ N 84° 51′ W,,2017-06-09
3004219,Miconge(Mikonj),密康傑,,剛果{布拉薩},4° 27′ S 12° 53′ E,,2017-06-09
3004220,Federated States of Micronesia,密克羅尼西亞聯邦{=密克羅尼西亞},,{太平洋},,20190425修訂,2019-04-25
3004221,Midas,密達斯,,美國,41° 15′ N 116° 49′ W,,2017-06-09
3004222,Midas Canyon,密達斯峽谷,,美國,39° 31′ N 117° 06′ W,,2017-06-09
3004223,Middelburg,密德爾堡,,南非,25° 45′ S 29° 28′ E,,2017-06-09
3004224,Middelburg,密德爾堡,,荷蘭,30° 04′ N 81° 52′ W,,2017-06-09
3004225,Middelfart,密德爾法特,,丹麥,55° 30′ N 55° 30′ N,,2017-06-09
3004226,Middle America,中美,,{美洲},,,2017-06-09
3004227,Middle Andaman,中安達曼島,,印度,12° 30′ N 92° 50′ E,,2017-06-09
3004228,Middle Atlas (Moyen Atlas),中亞特拉斯山脈,,摩洛哥,33° 30′ N 4° 30′ W,,2017-06-09
3004229,Middle East,中東,,{亞洲},,,2017-06-09
3004230,Middle Loup R.,中路普河,,美國,41° 24′ N 97° 57′ W,,2017-06-09
3004231,Middle Mt.,密德峰,,美國,45° 14′ N 116° 32′ W,,2017-06-09
3004232,Middle R.,密德河,,美國,37° 56′ N 121° 33′ W,,2017-06-09
3004233,Middle River,密德里弗,,加拿大,54° 52′ N 125° 09′ W,,2017-06-09
3004234,Middleburg,密德爾堡,,美國,30° 04′ N 81° 52′ W,,2017-06-09
3004235,Middleham,密德罕,,英國,54° 17′ N 1° 48′ W,,2017-06-09
3004236,Middlemarch,密德馬赤,,紐西蘭,45° 31′ S 170° 07′ E,,2017-06-09
3004237,Middleport,密德波特,,美國,39° 00′ N 82° 04′ W,,2017-06-09
3004238,Middlesboro,密德斯波羅,,美國,36° 36′ N 83° 45′ W,,2017-06-09
3004239,Middlesbrough,密德斯布勒,,英國,54° 34′ N 1° 10′ W,,2017-06-09
3004240,Middlesex,密德瑟斯,,美國,40° 34′ N 74° 31′ W,,2017-06-09
3004241,Middleton,密德頓,,英國,53° 33′ N 2° 12′ W,,2017-06-09
3004242,Middleton,密德頓,,愛爾蘭,51° 55′ N 8° 10′ W,,2017-06-09
3004243,Middleton Reef,密德頓礁,,澳屬{珊瑚海群島},29° 28′ S 159° 07′ E,,2017-06-09
3004244,Middletown,密德鎮,,美國,41° 34′ N 72° 40′ W,,2017-06-09
3004245,Middlewich,密德威治,,英國,53° 13′ N 2° 28′ W,,2017-06-09
3004246,Midfield,密德非,,美國,28° 56′ N 96° 12′ W,,2017-06-09
3004247,"Midi, Dents du",米迪山脈,,瑞士,46°10′N6°55′E,,2017-06-09
3004248,Midland,密德蘭,,美國,32° 01′ N 101° 58′ W,,2017-06-09
3004249,Midlands,密德蘭,,英國,52° 45′ N 1° 30′ W,,2017-06-09
3004250,Midlothian,中洛錫安,,英國,55° 50′ N 3° 05′ W,20200909修訂,2020-09-09
3004251,Midongy Atsimo (Midongy Sud),南密敦吉,,馬達加斯加,23° 35′ S 47° 01′ E,,2017-06-09
3004252,Midvale,密德威爾,,美國,40° 38′ N 111° 54′ W,,2017-06-09
3004253,Midway Is.,中途島,,美國,70° 33′ N 148° 15′ W,,2017-06-09
3004254,Midwest City,密德威斯特市,,美國,35° 26′ N 97° 23′ W,,2017-06-09
3004255,Midye,密德耶,,土耳其,38° 13′ N 39° 05′ E,,2017-06-09
3004256,Midzor(Midzhur),密卓爾山,,塞爾維亞/保加利亞,43° 24′ N 22° 41′ E,,2017-06-09
3004257,Miecourt,密科特,,瑞士,47° 26′ N 7° 11′ E,,2017-06-09
3004258,Miedzychod,緬吉胡德,,波蘭,52° 36′ N 15° 53′ E,,2017-06-09
3004259,Miedzyrzecz,緬吉熱次,,波蘭,52° 27′ N 15° 35′ E,,2017-06-09
3004260,Mielec(Melets),梅列次,,波蘭,50° 17′ N 21° 26′ E,,2017-06-09
3004261,Mienga,民加,,尚比亞,14° 16′ S 22° 00′ E,,2017-06-09
