ID,英文名稱,中文名稱,圖片,化學式,更新日期
618755,sulfur monofluoride,二氟化二硫；一氟化硫,,"<Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618756,sulfur hexaiodide,六碘化硫{碘化硫(VI)},,"<Font html:Color=""#000000"">SI</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618757,sulfur iodide,六碘化硫{碘化硫(VI)},,"<Font html:Color=""#000000"">SI</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618758,sulfur monobromide,二溴化二硫；一溴化硫,,"<Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618759,sulfur heptoxide,七氧化二硫{氧化硫(VII)},,"<Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618760,sulfur hexafluoride,六氟化硫{氟化硫(VI)},,"<Font html:Color=""#000000"">SF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618761,sulfur difluoride,二氟化硫{氟化硫(II)},,"<Font html:Color=""#000000"">SF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618762,sulfur dioxide,二氧化硫{氧化硫(IV)},,"<Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618763,sulfur dichloride,二氯化硫{氯化硫(II)},,"<Font html:Color=""#000000"">SCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618764,sulfur chloride,二氯化二硫,,"<Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618765,sulfoxylic acid,硫羥酸；次硫酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618766,sulfur bromide,二溴化二硫,,"<Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618767,sulfonamido-,磺醯胺基,,"<Font html:Color=""#000000"">-SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NH-</Font>",2012-11-26
618768,sulfanyl,氫硫基,,"<Font html:Color=""#000000"">HS</Font><Sub><Fonthtml:Color=""#000000""></Font></Sub><Font html:Color=""#000000"">-</Font>",2015-09-17
618769,sulfo,磺酸基,,"<Font html:Color=""#000000"">HO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">S-</Font>",2012-11-26
618770,sulfamoyl; sulfamyl,胺磺醯基,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NSO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">-</Font>",2012-11-26
618771,sulfamide; sulfurylamide,磺醯二胺,,"<Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(NH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618772,sulfamino,磺酸胺基,,"<Font html:Color=""#000000"">HO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">SNH-</Font>",2015-09-17
618773,sulfamic acid,胺磺酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">S</Font>",2015-09-17
618774,sulfamerazine sodium,磺胺甲基嘧啶鈉,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">11</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Na</Font>",2012-11-26
618775,sulfadimidine sodium,磺胺二甲嘧啶鈉,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">13</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">S O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Na</Font>",2012-11-26
618776,sulfadiazine sodium,磺胺二【口+井】鈉；磺胺嘧啶鈉,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">10</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Na</Font>",2012-11-26
618777,sulfacetamide sodium,乙醯磺胺鈉,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">8</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Na</Font>",2012-11-26
618778,succinate sodium,琥珀酸鈉；丁二酸鈉,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Na</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618779,strontium vanadate,釩酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(VO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618780,strontium tungstate,鎢酸鍶,,"<Font html:Color=""#000000"">SrWO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618781,strontium thiosulfate,硫代硫酸鍶,,"<Font html:Color=""#000000"">SrS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
618782,strontium thiocarbonate,硫碳酸鍶,,"<Font html:Color=""#000000"">SrCS</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
618783,strontium thiocyanate,硫氰酸鍶,,"<Font html:Color=""#000000"">Sr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618784,strontium tetraborate,四硼酸鍶 {偏硼酸鍶},,"<Font html:Color=""#000000"">SrB</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618785,strontium sulfocyanide,硫氰化鍶 {硫氰酸鍶},,"<Font html:Color=""#000000"">Sr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618786,strontium tartrate,酒石酸鍶,,"<Font html:Color=""#000000"">SrC</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618787,strontium sulfate,硫酸鍶,,"<Font html:Color=""#000000"">SrSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618788,strontium sulfide,硫化鍶,,SrS,2012-11-26
618789,strontium sulfite,亞硫酸鍶,,"<Font html:Color=""#000000"">SrSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
618790,strontium selenate,硒酸鍶,,"<Font html:Color=""#000000"">SrSeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618791,strontium selenide,硒化鍶,,SrSe,2012-11-26
618792,strontium silicofluoride,六氟矽化鍶 {[六]氟矽酸鍶} ,,"<Font html:Color=""#000000"">Sr[SiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
618793,strontium secondary phosphate,磷酸氫鍶 {酸式磷酸鍶},,"<Font html:Color=""#000000"">SrHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618794,strontium rhodanide,硫氰化鍶 {硫氰酸鍶},,"<Font html:Color=""#000000"">Sr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618795,strontium salicylate,柳酸鍶；水楊酸鍶,,"<Font html:Color=""#000000"">Sr(C</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618796,strontium pyrovanadate,焦釩酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">V</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618797,strontium pyroarsenite,焦亞砷酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
618798,strontium primary phosphate,磷酸二氫鍶,,"<Font html:Color=""#000000"">Sr(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618799,strontium peroxide,過氧化鍶,,"<Font html:Color=""#000000"">SrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618800,strontium perthiocarbonate,過硫碳酸鍶 {四硫碳化鍶},,"<Font html:Color=""#000000"">SrCS</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618801,strontium permanganate,過錳酸鍶,,"<Font html:Color=""#000000"">Sr(MnO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618802,strontium perchlorate,過氯酸鍶,,"<Font html:Color=""#000000"">Sr(ClO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618803,strontium oxide,氧化鍶,,SrO,2012-11-26
618804,strontium oxalate,草酸鍶；乙二酸鍶,,"<Font html:Color=""#000000"">SrC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618805,strontium orthovanadate,[正]釩酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(VO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618806,strontium nitride,氮化鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618807,strontium nitrite,亞硝酸鍶,,"<Font html:Color=""#000000"">Sr(NO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618808,strontium metavanadate,偏釩酸鍶,,"<Font html:Color=""#000000"">Sr(VO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618809,strontium nitrate,硝酸鍶,,"<Font html:Color=""#000000"">Sr(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618810,strontium metasilicate,偏矽酸鍶,,"<Font html:Color=""#000000"">SrSiO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
618811,strontium metatetraarsenite,偏四亞砷酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">As</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">9</Font></Sub>",2012-11-26
618812,strontium metaarsenite,偏亞砷酸鍶,,"<Font html:Color=""#000000"">Sr(AsO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618813,strontium iodide,碘化鍶,,"<Font html:Color=""#000000"">SrI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618814,strontium lactate,乳酸鍶,,"<Font html:Color=""#000000"">Sr(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618815,strontium iodate,碘酸鍶,,"<Font html:Color=""#000000"">Sr(IO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618816,strontium hydrogen sulfide; strontium hydrosulfide,氫硫化鍶,,"<Font html:Color=""#000000"">Sr(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618817,strontium hydroxide,氫氧化鍶,,"<Font html:Color=""#000000"">Sr(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618818,strontium hydrogen sulfate,硫酸氫鍶 {酸式硫酸鍶},,"<Font html:Color=""#000000"">Sr(HSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618819,strontium hydrogen phosphate,磷酸氫鍶 {酸式磷酸鍶},,"<Font html:Color=""#000000"">SrHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618820,strontium hydrogen citrate,檸檬酸氫鍶 {酸式檸檬酸鍶},,"<Font html:Color=""#000000"">SrHC</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618821,strontium hydrogen arsenate,砷酸氫鍶 {酸式砷酸鍶},,"<Font html:Color=""#000000"">SrHAsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618822,strontium hydride,氫化鍶,,"<Font html:Color=""#000000"">SrH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618823,strontium hexafluorosilicate,六氟矽酸鍶,,"<Font html:Color=""#000000"">Sr[SiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
618824,strontium glycerophosphate,甘油磷酸鍶,,"<Font html:Color=""#000000"">SrC</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618825,strontium fluorosilicate,[六]氟矽酸鍶,,"<Font html:Color=""#000000"">Sr[SiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
618826,strontium formate,甲酸鍶,,"<Font html:Color=""#000000"">Sr(HCO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618827,strontium fluorochloride,氟氯化鍶,,"<Font html:Color=""#000000"">SrF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·SrCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618828,strontium fluoride,氟化鍶,,"<Font html:Color=""#000000"">SrF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618829,strontium ethyl acetoacetate,乙醯乙酸乙酯鍶,,"<p>Sr(CH<sub>3</sub>COCHCOOC<sub>2</sub>H<sub>5</sub>)<sub>2</sub></p><p>&nbsp;</p>",2012-11-26
618830,strontium dithionate,二硫磺酸鍶,,"<Font html:Color=""#000000"">SrS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618831,strontium dihydrogen phosphate,磷酸二氫鍶,,"<Font html:Color=""#000000"">Sr(H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618832,strontium dichromoate,二鉻酸鍶；重鉻酸鍶,,"<Font html:Color=""#000000"">SrCr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618833,strontium cyanide,氰化鍶,,"<Font html:Color=""#000000"">Sr(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618834,strontium citrate,檸檬酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618835,strontium chromate,鉻酸鍶,,"<Font html:Color=""#000000"">SrCrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
618836,strontium chloride,氯化鍶,,"<Font html:Color=""#000000"">SrCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618837,strontium chloride fluoride,氟氯化鍶,,"<Font html:Color=""#000000"">SrCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·SrF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618838,strontium chlorate,氯酸鍶,,"<Font html:Color=""#000000"">Sr(ClO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618839,strontium carbonate,碳酸鍶,,"<Font html:Color=""#000000"">SrCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
618840,strontium carbide,碳化鍶 {乙炔鍶},,"<Font html:Color=""#000000"">SrC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618841,strontium bromate,溴酸鍶,,"<Font html:Color=""#000000"">Sr(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618842,strontium bromide,溴化鍶,,"<Font html:Color=""#000000"">SrBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618843,strontium boride,六硼化鍶,,"<Font html:Color=""#000000"">SrB</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
618844,strontium bisulfite,亞硫酸氫鍶 {酸式亞硫酸鍶},,"<Font html:Color=""#000000"">Sr(HSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618845,strontium bisulfate,硫酸氫鍶 {酸式硫酸鍶},,"<Font html:Color=""#000000"">Sr(HSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618846,strontium bisulfide,氫硫化鍶,,"<Font html:Color=""#000000"">Sr(HS)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618847,strontium bichromate,二鉻酸鍶；重鉻酸鍶,,"<Font html:Color=""#000000"">SrCr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
618848,strontium azide,疊氮化鍶,,"<Font html:Color=""#000000"">Sr(N</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
618849,strontium arsenite,亞砷酸鍶,,"<Font html:Color=""#000000"">Sr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
