ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3588930,Mucuna pruriens pruriens,白花黎豆,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Mucuna血藤屬,pruriens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588931,Mucuna pruriens utilis,虎爪豆;茸毛藜豆,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Mucuna血藤屬,pruriens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588932,Arichanna pryeraria,普氏星尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Arichanna,pryeraria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588933,Goniocraspidum pryeri,普鋸翅裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Goniocraspidum,pryeri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588934,Neptis pryeri jucundita,黑星環蛺蝶;星三線蝶;鏈環蛺蝶;星點三線蝶;星點三線蛺蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Nymphalidae蛺蝶科,Neptis環蛺蝶屬,pryeri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588935,Paracolax pryeri,紫黑奴裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Paracolax奴裳蛾屬,pryeri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588936,Syntypistis pryeri,基黑胯舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Syntypistis胯舟蛾屬,pryeri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588937,Thalamita prymna,底棲短槳蟹;石蟳,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Portunidae梭子蟹科,Thalamita短槳蟹屬,prymna,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588938,Philbertia psalterium,豎琴菲螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Turridae捲管螺科,Philbertia粗切嘴螺屬,psalterium,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588939,Rana psaltes,豎琴蛙,,Animalia動物界,Chordata脊索動物門,Amphibia兩生綱,Anura無尾目,Ranidae赤蛙科,Rana蛙屬,psaltes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588940,Munida psamathe,沙美刺鎧蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Galatheidae鎧甲蝦科,Munida刺鎧蝦屬,psamathe,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588941,Abroscelis psammodroma reductescripta,斜紋虎甲蟲;細紋虎甲蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Carabidae步行蟲科,Abroscelis紋虎甲蟲屬,psammodroma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588942,Portulaca psammotropha,沙生馬齒莧,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Caryophyllales石竹目,Portulacaceae馬齒莧科,Portulaca馬齒莧屬,psammotropha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588943,Parakrithella pseudadonta,疏齒小副克里介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cytherideidae荊花介科,Parakrithella小副克里介屬,pseudadonta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588944,Stegomyia pseudalbopicta,偽白線斑蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Stegomyia,pseudalbopicta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588945,Enicospilus pseudantennatus,假角細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,pseudantennatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588946,Pseudocercospora pseudehretiae,假破布烏假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,pseudehretiae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588947,Rubus pseudoacer flexuosus,清水懸鉤子,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Rosaceae薔薇科,Rubus懸鉤子屬,pseudoacer,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588948,Charaea pseudoakkoae,綠藍螢金花蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Chrysomelidae金花蟲科,Charaea藍螢金花蟲屬,pseudoakkoae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588949,Pterocallis (Reticallis) pseudoalni,樺木斑蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Callaphididae斑蚜科,Pterocallis (Reticallis)斑蚜屬,pseudoalni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588950,Pardosa pseudoannulata,擬環紋豹蛛;六點狼蜘;擬環紋狼蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Lycosidae狼蛛科,Pardosa豹蛛屬,pseudoannulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588951,Leprocaulon pseudoarbuscula,擬樹絨枝,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Leprocaulon,pseudoarbuscula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588952,Arachniodes pseudoaristata,小葉複葉耳蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Dryopteridaceae鱗毛蕨科,Arachniodes複葉耳蕨屬,pseudoaristata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588953,Onthophagus (Onthophagus) pseudoarmatus,偽彎角嗡蜣螂;偽牛角閻魔金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Onthophagus (Onthophagus),pseudoarmatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588954,Aphodius (Phalacronothus) pseudoavunculus,偽豆蜉金龜;墾丁妮馬糞金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Aphodius (Phalacronothus),pseudoavunculus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588955,Hypogymnia pseudobitteriana,擬粉袋梅衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Hypogymnia袋梅衣屬,pseudobitteriana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588956,Psychoda pseudobrevicornis,窄角蛾蚋,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Psychodidae蛾蚋科,Psychoda蛾蚋屬,pseudobrevicornis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588957,Cosmarium pseudobroomei,偽布魯鼓藻,,Plantae植物界,Chlorophyta綠藻植物門,Zygnematophyceae雙星藻綱,Zygnematales雙星藻目,Desmidiaceae鼓藻科,Cosmarium,pseudobroomei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588958,Sternoptyx pseudobscura,擬暗色褶胸魚;似低褶胸魚;斧魚;海洋斧魚;銀斧,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Stomiiformes巨口魚目,Sternoptychidae褶胸魚科,Sternoptyx褶胸魚屬,pseudobscura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588959,Trachelomonas pseudobulla,囊裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Trachelomonas囊裸藻屬,pseudobulla,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588960,Trachelomonas pseudobulla bulloides,囊裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Trachelomonas囊裸藻屬,pseudobulla,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588961,Polysphondylium pseudocandidum,偽純白色輪生細胞黏菌,,Protozoa原生生物界,Dictyosteliomycota網柱粘菌門,Dictyosteliomycetes網柱黏菌綱,Dictyosteliales網柱黏菌目,Dictyosteliaceae網柱黏菌科,Polysphondylium輪生細胞黏菌屬,pseudocandidum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588962,Solanum pseudocapsicum,珊瑚櫻;玉珊瑚,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Solanales茄目,Solanaceae茄科,Solanum茄屬,pseudocapsicum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588963,Carcelia (Carcelia) pseudocaudata,假尾寄蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tachinidae寄生蠅科,Carcelia (Carcelia)寄蠅屬,pseudocaudata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588964,Araneus pseudocentrodes,尖鬼蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Araneidae金蛛科,Araneus鬼蛛屬,pseudocentrodes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588965,Eriovixia pseudocentrodes,尖腹毛圓蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Araneidae金蛛科,Eriovixia毛圓蛛屬,pseudocentrodes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588966,Ceroplastes pseudoceriferus,角蠟介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Coccidae介殼蟲科,Ceroplastes,pseudoceriferus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588967,Taxillus pseudochinensis,恆春桑寄生,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Santalales檀香目,Loranthaceae桑寄生科,Taxillus松寄生屬,pseudochinensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588968,Rhododendron pseudochrysanthum,玉山杜鵑,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Ericaceae杜鵑花科,Rhododendron杜鵑花屬,pseudochrysanthum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588969,Tuckneraria pseudocomplicata,薄皮緣毛腎島衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Tuckneraria緣毛腎島衣屬,pseudocomplicata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588970,Enicospilus pseudoconspersae,茶毛蟲細顎姬蜂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Ichneumonidae姬蜂科,Enicospilus細顎姬蜂屬,pseudoconspersae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588971,Penicilliopsis pseudocordyceps,偽蟲草擬青黴菌,,Fungi真菌界,Ascomycota子囊菌門,Eurotiomycetes散囊菌綱,Eurotiales散囊菌目,Trichocomaceae髮菌科,Penicilliopsis菌狀擬青黴菌屬,pseudocordyceps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588972,Parapoxvirus Pseudocowpox,假性牛痘,,Viruses病毒,,,dsDNA雙鏈DNA病毒,Poxviridae痘病毒科,Parapoxvirus副痘病毒屬,Pseudocowpox,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588973,Jacksonomyces pseudocretaceus,假白堊傑克菌;偽白堊射脈菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Meruliaceae皺皮菌科,Jacksonomyces傑克菌屬,pseudocretaceus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588974,Leptocera (Rachispoda) pseudoctisetosa,澳洲大附蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Sphaeroceridae大附蠅科,Leptocera (Rachispoda),pseudoctisetosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588975,Chaetoceros pseudocurvisetus,擬旋鏈角毛藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Centrales中心目,Chaetoceraceae角毛藻科,Chaetoceros角毛藻屬,pseudocurvisetus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588976,Solenostoma pseudocyclops,擬圓葉蘚,,Plantae植物界,Marchantiophyta地錢門,Jungermanniopsida葉蘚綱,Jungermanniales葉蘚目,Solenostomataceae,Solenostoma,pseudocyclops,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588977,Cylindera pseudocylindriformis,長頸六星虎甲蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Carabidae步行蟲科,Cylindera,pseudocylindriformis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588978,Absidia pseudocylindrospora,擬柱孢犁頭黴,,Fungi真菌界,Zygomycota接合菌門,Zygomycetes接合菌綱,Mucorales毛黴目,Mucoraceae毛黴科,Absidia犁頭黴屬,pseudocylindrospora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588979,Russula pseudodelica,假美味紅菇,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Russulales紅菇目,Russulaceae紅菇科,Russula紅菇屬,pseudodelica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588980,Tanchuanoleberis pseudodemokrace,偽善貪泉介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Xestoleberididae光面介科,Tanchuanoleberis貪泉介屬,pseudodemokrace,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588981,Caridina pseudodenticulata,假鋸齒米蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Atyidae匙指蝦科,Caridina米蝦屬,pseudodenticulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588982,Thais pseudodiadema,黑口岩螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Muricidae骨螺科,Thais,pseudodiadema,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588983,Chaetoceros pseudodichaeta,擬雙刺角毛藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Centrales中心目,Chaetoceraceae角毛藻科,Chaetoceros角毛藻屬,pseudodichaeta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588984,Spizellomyces pseudodichotomus,偽分叉小壺菌,,Fungi真菌界,Chytridiomycota壺菌門,Chytridiomycetes壺菌綱,Spizellomycetales小壺菌目,Spizellomycetaceae小壺菌科,Spizellomyces小壺菌屬,pseudodichotomus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588985,Cladonia pseudodidyma,擬小紅石蕊,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Cladoniaceae石蕊科,Cladonia石蕊屬,pseudodidyma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588986,Cladonia pseudodigitata,擬指狀石蕊,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Cladoniaceae石蕊科,Cladonia石蕊屬,pseudodigitata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588987,Protankyra pseudodigitata,偽指刺錨參,,Animalia動物界,Echinodermata棘皮動物門,Holothuroidea海參綱,Apodida無足目,Synaptidae錨參科,Protankyra刺錨參屬,pseudodigitata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588988,Diplazium pseudodoederleinii,擬德氏雙蓋蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Athyriaceae蹄蓋蕨科,Diplazium,pseudodoederleinii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588989,Hypogymnia pseudoenteromorpha,擬指袋梅衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Hypogymnia袋梅衣屬,pseudoenteromorpha,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588990,Celtia pseudoertlii,似得里鉿金介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Celtia鉿金介屬,pseudoertlii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588991,Patiriella pseudoexigua,擬淺盤海燕;擬淺盤海星,,Animalia動物界,Echinodermata棘皮動物門,Asteroidea海星綱,Valvatida有瓣目,Asterinidae海燕科,Patiriella盤海燕屬,pseudoexigua,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588992,Microcystis pseudofilamentosa,假絲微囊藻,,Bacteria細菌界,Cyanobacteria藍菌門,Cyanophyceae藍藻綱,Chroococcales色球藻目,Microcystaceae微囊藻科,Microcystis微囊藻屬,pseudofilamentosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588993,Floribundaria pseudo-floribunda,假絲帶苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Leucodontales白齒苔目,Meteoriaceae蔓苔科,Floribundaria絲帶苔屬,pseudo-floribunda,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588994,Oithona pseudofrigida,擬冷長腹劍水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Oithonidae長腹劍水蚤科,Oithona長腹劍水蚤屬,pseudofrigida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
