ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2451659,debrisflow,岩屑流；碎屑流；泥石流；土石流,,泥石流,2015-09-16
2451660,denudation,剝蝕作用；剝蝕,,剥蚀,2015-09-16
2451662,deposit,"1.堆積物,沉積物;2.礦床,蘊藏量;3.沉澱,澱積,淤積",,沉积物,2015-09-16
2451664,deposition,沉積作用,,沉积作用,2015-09-16
2451665,depression,1.窪地，坳陷，低區；2.沉陷，凹陷,,拗陷,2015-09-16
2451666,Devonian Period,泥盆紀,,泥盆纪,2015-09-16
2451667,Devonian System,泥盆系,,泥盆系,2015-09-16
2451668,diabase,輝綠岩,,辉绿岩,2015-09-16
2451669,diagenesis,成岩作用,,成岩作用,2015-09-16
2451670,diamond,金剛石;鑽石,,金刚石,2015-09-16
2451671,dickite,狄克石；地開石,,迪开石,2015-09-16
2451672,dike,岩脈；岩墻,,岩脉,2015-09-16
2451673,dinosaur,恐龍,,恐龙,2015-09-16
2451674,dinosaur egg,恐龍蛋,,恐龙,2015-09-16
2451675,diorite,閃長岩,,闪长岩,2015-09-16
2451676,dip,傾斜；傾角；傾向,,倾向,2015-09-16
2451677,dip angle,傾角,,倾角,2015-09-16
2451678,discomformity,假整合,,假整合,2015-09-16
2451679,dolomite,白雲石；白雲岩,,白云石,2015-09-16
2451680,dolomite,白雲石；白雲岩,,白云岩,2015-09-16
2451681,dolostone,白雲岩,,白云岩,2015-09-16
2451682,dome,穹丘，穹隆,,穹窿,2015-09-16
2451683,downthrown side,降側；下降盤,,下降盘,2015-09-16
2451684,drilling,鑽井，測深,,钻探,2015-09-16
2451685,drusy structure,晶簇構造,,晶簇构造,2015-09-16
2451686,duck-billed dinosaur,鴨嘴龍,,鸭嘴龙,2015-09-16
2451687,Dushan jade,獨山玉,,独山玉,2015-09-16
2451688,earth core,地核,,地核,2015-09-16
2451689,earth crust,地殼,,地壳,2015-09-16
2451690,earth science,地球科學,,地球科学,2015-09-16
2451691,earth system science,地球系統科學,,地球系统科学,2015-09-16
2451692,earthquake,地震,,地震,2015-09-16
2451693,earthquake damage,地震災害；震災,,震害,2015-09-16
2451694,earthquake engineering,地震工程學；地震工程,,地震工程学,2015-09-16
2451695,earthquake forecasting,地震預測，地震預報,,地震预报,2015-09-16
2451696,earthquake intensity,震度,,地震烈度,2015-09-16
2451697,earthquake light,地光,,地光,2015-09-16
2451698,earthquake magnitude,地震規模,,震级,2015-09-16
2451699,earthquake prediction,地震預測,,地震预测,2015-09-16
2451700,earthquake province,震區,,地震区,2015-09-16
2451701,earthquake region,震區,,地震区,2015-09-16
2451702,earthquake sound,地鳴,,地声,2015-09-16
2451703,earthquake wave,地震波,,地震波,2015-09-16
2451704,Ediacaran Fauna,埃迪卡拉動物群,,埃迪卡拉动物群,2015-09-16
2451705,electrical prospecting,地電探勘；地電探測; 電測,,电法勘探,2015-09-16
2451706,eluvium,殘積層，殘積物，淋溶層,,残积,2015-09-16
2451707,emerald,祖母綠，純綠寶石,,祖母绿,2015-09-16
2451708,en echelon,雁行排列,,雁列,2015-09-16
2451709,endogenesis,內成作用;內生作用,,内生作用,2015-09-16
2451710,endogenetic force,內營力,,内营力,2015-09-16
2451711,engineering geology,工程地質學,,工程地质学,2015-09-16
2451712,enstatite,頑火輝石,,顽辉石,2015-09-16
2451713,environmental geology,環境地質學,,环境地质学,2015-09-16
2451714,Eocene Epoch,始新世,,始新世,2015-09-16
2451715,Eocene Series,始新統,,始新统,2015-09-16
2451716,eon,元；宙,,宙,2015-09-16
2451717,eonothem,宇,,宇,2015-09-16
2451718,epeirogenesis,造陸運動,,造陆作用,2015-09-16
2451719,epeirogeny,造陸運動,,造陆运动,2015-09-16
2451720,epicenter,震央,,震中,2015-09-16
2451721,epicenter intensity,震央強度,,震中烈度,2015-09-16
2451722,epicentral distance,震央距,,震中距,2015-09-16
2451723,epoch,世,,世,2015-09-16
2451724,era,代,,代,2015-09-16
2451725,erathem,界,,界,2015-09-16
2451726,erosion,侵蝕；侵蝕作用,,侵蚀(作用),2015-09-16
2451727,evaporite,蒸發鹽；蒸發岩,,蒸发岩,2015-09-16
2451728,exogenesis,外生作用,,外生作用,2015-09-16
2451729,exploration,探勘,,勘探,2015-09-16
2451730,extrusive rock,噴出岩,,喷出岩,2015-09-16
2451731,facies,相,,相,2015-09-16
2451732,fault,斷層,,断层,2015-09-16
2451735,fault block,斷塊,,断块,2015-09-16
2451736,fault displacement,斷距，斷層移距,,断距,2015-09-16
2451737,feldspar,長石,,长石,2015-09-16
2451738,felt earthquake,有感地震,,有感地震,2015-09-16
2451739,figure stone,壽山石,,寿山石,2015-09-16
2451740,fire,火彩（用在寶石學）,,火彩,2015-09-16
2451741,fluorite,螢石;氟石,,萤石,2015-09-16
2451742,fluorspar,螢石；氟石,,氟石,2015-09-16
2451743,fluospar,螢石;氟石,,萤石,2015-09-16
2451744,flysch,複理岩；弗立希,,复理石,2015-09-16
2451745,focus (of an earthquake),震源,,震源,2015-09-16
2451746,fold,褶皺; 褶曲,,褶曲,2015-09-16
2451747,fold,褶皺; 褶曲,,褶皱,2015-09-16
2451748,footwall,下盤,,下盘,2015-09-16
2451749,foraminifera,有孔蟲,,有孔虫,2015-09-16
2451750,foreshock,前震,,前震,2015-09-16
2451751,formation,地層；岩層；層,,组,2015-09-16
2451752,fossil,化石,,化石,2015-09-16
2451753,fossil record,化石記錄,,化石记录,2015-09-16
2451754,foundation,基礎,,地基,2015-09-16
2451755,fountain,噴泉,,喷泉,2015-09-16
2451756,fracture,破裂；裂縫；破裂面；斷口,,断口,2015-09-16
2451757,fracture,破裂；裂縫；破裂面；斷口,,断裂,2015-09-16
2451758,gabbro,輝長岩,,辉长岩,2015-09-16
2451759,galena; galenite,方鉛礦,,方铅矿,2015-09-16
2451760,Gandwanaland,岡瓦納古陸；岡瓦納大陸,,冈瓦纳古大陆,2015-09-16
2451761,gangue,脈石,,脉石,2015-09-16
2451762,garnet,柘榴子石,,石榴子石,2015-09-16
2451763,gem,寶石,,宝石,2015-09-16
2451764,gemmology,寶石學,,宝石学,2015-09-16
2451765,geochemistry,地球化學,,地球化学,2015-09-16
2451766,geodynamics,地球動力學,,地球动力学,2015-09-16
2451767,geoheat,地熱,,地热,2015-09-16
2451768,geologic column,柱狀圖；柱狀剖面；地層柱,,柱状剖面,2015-09-16
2451769,geological climate,古氣候,,古气候,2015-09-16
2451770,geology,地質；地質學,,地质,2015-09-16
2451772,geomechanics,地質力學,,地质力学,2015-09-16
2451773,geophysics,地球物理學,,地球物理学,2015-09-16
2451774,geoscience,地球科學,,地学,2015-09-16
2451775,geosyncline,地槽,,地槽,2015-09-16
2451776,geothermal gradient,地溫梯度,,地温梯度,2015-09-16
2451777,geyserite,矽華,,硅华,2015-09-16
2451778,gibbsite,三水鋁石,,三水铝石,2015-09-16
2451779,glauconite,海綠石,,海绿石,2015-09-16
2451780,"Global Boundary Stratotype Section and Point , GSSP",全球標準地層界線,,金钉子,2015-09-16
2451781,gneiss,片麻岩,,片麻岩,2015-09-16
2451782,graben,地塹,,地堑,2015-09-16
2451783,granite,花崗岩,,花岗岩,2015-09-16
2451784,granodiorite,花崗閃長岩,,花岗闪长岩,2015-09-16
2451785,graphite,石墨,,石墨,2015-09-16
2451786,graptolite,筆石,,笔石,2015-09-16
2451787,graval,礫石；礫,,砾,2015-09-16
2451788,green beryl,綠柱石,,绿宝石,2015-09-16
2451789,greenstone belt,綠岩帶,,绿岩,2015-09-16
2451790,groundwater,地下水,,地下水,2015-09-16
2451791,group,群；組,,群,2015-09-16
2451792,gypsum,石膏,,石膏,2015-09-16
2451793,Hadrosaurus,鴨嘴龍,,鸭嘴龙,2015-09-16
2451794,halite,岩鹽,,石盐,2015-09-16
2451795,hangingwall,上盤,,上盘,2015-09-16
2451796,hardness,硬度,,硬度,2015-09-16
2451797,hausmannite,黑錳礦,,黑锰矿,2015-09-16
2451798,hematite,赤鐵礦,,赤铁矿,2015-09-16
2451799,heterochthonus burial,異地埋藏,,异地埋藏,2015-09-16
2451800,Hipparion,三趾馬,,三趾马,2015-09-16
2451801,historical geology,地史學；歷史地質學,,地史学,2015-09-16
2451802,Holocene Epoch,全新世,,全新世,2015-09-16
2451803,Holocene Series,全新統,,全新统,2015-09-16
2451804,hornbl,角閃石,,角闪石,2015-09-16
2451805,hornfels,角頁岩,,角岩,2015-09-16
2451806,horst,地壘,,地垒,2015-09-16
2451807,host rock,母岩,,容矿岩,2015-09-16
2451808,hot spot,熱點,,热点,2015-09-16
