ID,英文名稱,中文名稱,圖片,備註,更新日期
1121827,microphylogenetic development,小型系統發生,,,2012-11-26
1121828,microphyte,微小植物（指細菌）,,,2012-11-26
1121829,microphytic,微小植物的,,,2012-11-26
1121830,micropinocytosis,微胞飲現象,,,2012-11-26
1121831,micropipette,微吸管,,,2012-11-26
1121832,microplankton,微小浮游生物,,,2012-11-26
1121833,Micropoma,非洲葫蘆蘚屬（于）,,,2012-11-26
1121834,micropylar canal,珠孔道,,,2012-11-26
1121835,micropylar cap,珠孔帽,,,2012-11-26
1121836,micropylar chamber,珠孔室；珠子腔,,,2012-11-26
1121837,micropylar haustorium,珠孔吸器,,,2012-11-26
1121838,micropylar nucleus,珠子核,,,2012-11-26
1121839,micropylar opening,珠孔口,,,2012-11-26
1121840,micropylar papilla,珠孔突起,,,2012-11-26
1121841,micropylar plate,珠孔板,,,2012-11-26
1121842,micropylar projection,珠孔突起,,,2012-11-26
1121843,micropylar scar,珠孔痕,,,2012-11-26
1121844,micropylar tube,珠孔管,,,2012-11-26
1121845,micropyle,珠孔；卵膜化,,,2012-11-26
1121846,micropyrenic,小細胞核,,,2012-11-26
1121847,microradiography,顯微放射顯影機,,,2012-11-26
1121848,microrefractometer,顯微折射計,,,2012-11-26
1121849,microrespirometer,微量呼吸器,,,2012-11-26
1121850,microsatellite,小形隨體,,,2012-11-26
1121851,microscope,顯微鏡,,,2012-11-26
1121852,microscope adapter,顯微鏡接合器,,,2012-11-26
1121853,microscopic,顯微鏡的；顯微鏡可見的,,,2012-11-26
1121854,microscopic anatomy,顯微解剖學,,,2012-11-26
1121855,microscopic examination,顯微鏡檢查,,,2012-11-26
1121856,microscopical technique,顯微技術,,,2012-11-26
1121857,microscopy,顯微鏡術；鏡檢術,,,2012-11-26
1121858,microsere,微生物相的演替系列,,,2012-11-26
1121859,microsome (Hanstein 1880),微粒體,,,2012-11-26
1121860,Microsorium,星蕨屬（水龍骨科）,,,2012-11-26
1121861,Microsorium brergerianum (Miq.) Ching,波氏星蕨；攀援星蕨,,,2012-11-26
1121862,Microsorium dilatatum (Bedd.) Sledge; M. hancockii (Bak.) Ching,羽裂星蕨,,,2012-11-26
1121863,Microsorium fortunei (Moore) Ching,江南星蕨；大葉骨牌草；七星劍；旋雞尾,,,2012-11-26
1121864,Microsorium hancockii Ching; M. dilatum (Bedd.) Sledge,羽裂星蕨,,,2012-11-26
1121865,Microsorium hymenodes (Ktze.) Ching,滇星蕨,,,2012-11-26
1121866,Microsorium membranifolium Ching,膜葉星蕨,,,2012-11-26
1121867,Microsorium ohwianum Tagawa,大井氏星蕨,,,2012-11-26
1121868,Microsorium pteropus (Bl.) Cop.,有翅星蕨,,,2012-11-26
1121869,Microsorium punctatum (L.) Cop.,星蕨屬（水龍骨科）,,,2012-11-26
1121870,Microsorium scolopendria Copel.,蘭嶼星蕨,,,2012-11-26
1121871,Microsorium superficiale (Bl.) Ching,褐葉星蕨,,,2012-11-26
1121872,Microsorium takedai H. Ito,大星蕨,,,2012-11-26
1121873,microspecies; Jordan's species; Jordanon,小種,,,2012-11-26
1121874,microspectropho tometric technique; microspectro-photometry,顯微分光測定法,,,2012-11-26
1121875,microspectrophoto-meter,顯微分光計,,,2012-11-26
1121876,microspectrophoto-metry; microspectro-photometric technique,顯微分光測定法,,,2012-11-26
1121877,microspectroscope,顯微分光鏡,,,2012-11-26
1121878,Microspermae,微子目,,,2012-11-26
1121879,Microsphaera,白粉病菌屬（囊）,,,2012-11-26
1121880,Microsphaera alni (Wallroth) Salmon,辛夷白粉病菌；栗樹類；赤楊類；燈臺樹白粉病菌,,,2012-11-26
1121881,Microsphaera alphitoides Griffiths et Maublanc,青剛櫟表面白粉病菌之一,,,2012-11-26
1121882,Microsphaera astragali (DC.) Trevisan,紫雲英白粉病菌,,,2012-11-26
1121883,Microsphaera baumleri Magnus,刺槐類白粉病菌,,,2012-11-26
1121884,Microsphaera coryli Homma,榛樹白粉病菌,,,2012-11-26
1121885,Microsphaera diffusa Cooke et Peck,厚朴白粉病菌,,,2012-11-26
1121886,Microsphaera magnoliae Sawada; M. diffusae Cooke et Peck,厚朴白粉病菌,,,2012-11-26
1121887,Microsphaera poligoni (DC.) Sawada,豌豆白澀（粉）病菌,,,2012-11-26
1121888,Microsphaera yamadai (Salmon) Sydow,胡桃類白粉病菌之一,,,2012-11-26
1121889,microsphere; centrosome,中心體；中心小球,,,2012-11-26
1121890,microspheric form,小球形,,,2012-11-26
1121891,microspikes,微細胞質突起,,,2012-11-26
1121892,Microspira,微彎細菌屬,,,2012-11-26
1121893,microspodogram,顯微灰像法,,,2012-11-26
1121894,microsporangium,小孢子囊,,,2012-11-26
1121895,microspore,小孢子；雄胞子,,,2012-11-26
1121896,microspore mother cell,小孢子母細胞（雄）,,,2012-11-26
1121897,microspore tetrad,四分小孢子,,,2012-11-26
1121898,microsporocarp,小孢子囊果,,,2012-11-26
1121899,microsporocyte,小孢子母細胞,,,2012-11-26
1121900,microsporogenesis,小孢子發生；子孢子形成,,,2012-11-26
1121901,Microsporon,瘢風菌屬（不）,,,2012-11-26
1121902,microsporophyll,小孢子葉；花中的雄蕊,,,2012-11-26
1121903,microsporous,小孢子的,,,2012-11-26
1121904,microstomous,有異常的小口的,,,2012-11-26
1121905,Microstroma,櫧櫟類叢枝病菌屬（擔）,,,2012-11-26
1121906,Microstroma album (Desm.) Sacc. var. japonicum P. Henn,青剛櫟叢枝病菌,,,2012-11-26
1121907,Microstylis monophyllos Lindl.,穗狀一葉蘭,,,2012-11-26
1121908,microstylous,短花柱,,,2012-11-26
1121909,microsubspecies (Huxley 1940),小亞種,,,2012-11-26
1121910,microsurgery micromanipulation,顯微鏡下操作,,,2012-11-26
1121911,microsurgy; micro dissection,顯微解剖,,,2012-11-26
1121912,microsymbiont,小共生體,,,2012-11-26
1121913,microtaxonomy,微分類學,,,2012-11-26
1121914,microtechnique,顯微鏡技術,,,2012-11-26
1121915,microtherm,低溫植物；在32-58℉範圍內成長的植物,,,2012-11-26
1121916,Microthyriaceae,小楯菌科（被子囊菌目）；苦櫧煤病菌科,,,2012-11-26
1121917,Microthyrium nakaizumiensis fukui,苦櫧（栲）葉黑點病菌,,,2012-11-26
1121918,Microtinus,珊瑚樹類（忍冬科）,,,2012-11-26
1121919,Microtis formosana Schlechter,韭葉蘭,,,2012-11-26
1121920,microtome,切片機,,,2012-11-26
1121921,microtomy,顯微解剖法,,,2012-11-26
1121922,microtonometer,微量張力計,,,2012-11-26
1121923,microtopography,小地形學,,,2012-11-26
1121924,Microtrichomanes,綠毛蕨屬,,,2012-11-26
1121925,Microtrichomanes nitidulum Copel.,綠毛蕨,,,2012-11-26
1121926,Microtropis,假衛矛屬（衛矛科）,,,2012-11-26
1121927,Microtropis confertifora Merr. et Freem.,團花假衛矛,,,2012-11-26
1121928,Microtropis discolor Wall.,賽衛矛（陳嶸）,,,2012-11-26
1121929,Microtropis japonica H. Hallier.; Cassine japonica O. Kuntze; Otterodendron japonicum Makino,木荔枝,,,2012-11-26
1121930,Microtropis latifolia Wight,厚葉賽衛矛,,,2012-11-26
1121931,Microtropis tetragona Merr. et Freem.,四稜假衛矛,,,2012-11-26
1121932,Microtropis triflora Merr. Et Freem.,三花假衛矛,,,2012-11-26
1121933,microtubule (Slautterback 1963),微小管；微管體,,,2012-11-26
1121934,microvilli,（細胞膜表面）毛狀突起,,,2012-11-26
1121935,microvivisection,顯微活體切片,,,2012-11-26
1121936,Microzamia,小鳳尾蕉屬,,,2012-11-26
1121937,microzoospore,小游胞子,,,2012-11-26
1121938,mictic female; amphogenous,無接合或接合後產生雄者與雌者的雌體,,,2012-11-26
1121939,mictium,混交群落,,,2012-11-26
1121940,mictohaplonic (Kniep 1928),異核單倍體；（在遺傳上具有不同核的單倍體生物）,,,2012-11-26
1121941,micton (Campo & Gilly 1942); hybridogen,（二個或以上種間）雜種〔的〕生物群,,,2012-11-26
1121942,midbody,中體,,,2012-11-26
1121943,middle lamella,中膠層,,,2012-11-26
1121944,mid-grass,中莖禾草,,,2012-11-26
1121945,mid-parent,兩親中值,,,2012-11-26
1121946,mid-parent index,兩親中間指數,,,2012-11-26
1121947,midrib[s] (of leaves),中肋；中脈；（葉的）主脈,,,2012-11-26
1121948,mid-spindle elongation,紡錘體中部延長,,,2012-11-26
1121949,Mielichhoferia,缺齒蘚,,,2012-11-26
1121950,Mielichhoferia japonica Besch.,日本缺齒蘚,,,2012-11-26
1121951,Mielichhoferia nitida Hornsch,缺齒蘚,,,2012-11-26
1121952,Mielichhoferia sinensis Dixon,中華缺齒蘚,,,2012-11-26
1121953,Mielichhoferieae,缺齒蘚族,,,2012-11-26
1121954,Mielichhoferioideae,缺齒蘚亞科,,,2012-11-26
1121955,mignonette family; Resedaceae,木樨草科,,,2012-11-26
1121956,migrant,遷移植物,,,2012-11-26
1121957,migration,迴游；移徒；遷移（遺傳基因的移出與移入）,,,2012-11-26
1121958,migration agent,遷移外因,,,2012-11-26
1121959,migration circle,遷移範圍,,,2012-11-26
1121960,migration mechanism,遷移機制,,,2012-11-26
1121961,migratory,遷移的,,,2012-11-26
1121962,migratory cell,移動細胞,,,2012-11-26
1121963,migratory crop,遷徒作物,,,2012-11-26
1121964,mildew; powdery mildew,白粉病,,,2012-11-26
1121965,Milesina itoana Kamei,杜松類葉銹病菌之一,,,2012-11-26
1121966,Milesina miyabei Kamei,杜松類葉銹病菌之一,,,2012-11-26
1121967,milicron,千年；1000年（演化過程的時間單位）,,,2012-11-26
1121968,milieu,環境,,,2012-11-26
1121969,Miliusa,野獨活屬；密榴木屬（番荔枝科）,,,2012-11-26
1121970,Miliusa chunii W.T.Wang; M. filipes Merr. et Chun,野獨活；米將子,,,2012-11-26
1121971,Miliusa filipes Merr. Et Chun; M. chunii W.T. Wang,野獨活；密榴木（審查本）,,,2012-11-26
1121972,Miliuseae,野獨活族,,,2012-11-26
1121973,milk bush; Euphorbia tirucalli Linn.,綠珊瑚,,,2012-11-26
1121974,milk fig tree; Ficus beecheyana Hook. et Arn,乳溶,,,2012-11-26
1121975,milk ripe,乳熟,,,2012-11-26
1121976,milk ripe stage,乳熟期,,,2012-11-26
1121977,milk sugar; lactose,乳糖,,,2012-11-26
1121978,milkmaid,苜蓿類的草,,,2012-11-26
1121979,milkthistle,大葉薊,,,2012-11-26
1121980,milkweed family; Asclepiadaceae,蘿摩科,,,2012-11-26
1121981,milk-weed; Asclepias curasa-vica L. silkweed,馬利筋；芳草花（中圖）；蓮生桂子花,,,2012-11-26
1121982,milkwort family; Polygalaceae,遠志科,,,2012-11-26
1121983,milkwort; Polygala,遠志,,,2012-11-26
1121984,milky mangrove; blinding tree; Excoecaria agallocha Linn.,土沈香,,,2012-11-26
1121985,milky-white rice kernel,乳白米,,,2012-11-26
1121986,milled rice,白米,,,2012-11-26
1121987,milled rice with embryo,胚芽米,,,2012-11-26
1121988,Miller， Stanley,米勒,,,2012-11-26
1121989,millet,黍、粟、高梁類,,,2012-11-26
1121990,millet from the sea; maize,玉蜀黍,,,2012-11-26
1121991,Millettia,雞血藤屬；毒立藤屬（豆科）,,,2012-11-26
1121992,Millettia championii Benth.,綠花崖豆藤；羊藥頭；老京藤,,,2012-11-26
1121993,Millettia congestiflora T.C.Chen,密山崖豆藤,,,2012-11-26
1121994,Millettia dielsiana Harms,香花崖豆藤；大巴豆；山雞血藤；豐城雞血藤,,,2012-11-26
1121995,Millettia heterocarpa Chun,異果崖豆藤,,,2012-11-26
1121996,Millettia japonica A. Gray,夏藤（日本）,,,2012-11-26
1121997,Millettia japonica A. Gray var. microphylla Makino,盲藤（日本）,,,2012-11-26
1121998,Millettia lasiopetala (Hay.) Merr.,毛瓣雞血藤；白藥藤；雷公藤蹄,,,2012-11-26
1121999,Millettia nitida Benth.,光葉崖豆藤,,,2012-11-26
1122000,Millettia pachycarpa Benth.,厚果雞血藤；苦檀子；苦蠶子；崖豆藤；雞血藤,,,2012-11-26
1122001,Millettia pachyloba Drake,毛蕊雞血藤；海南崖豆藤,,,2012-11-26
1122002,Millettia purpurea Yatabe,酢甲（質問本草）,,,2012-11-26
1122003,Millettia reticulata Benth,雞血藤；三月黃；渣子樹；血藤；白血藤；昆明雞血藤,,,2012-11-26
1122004,Millettia speciosa Champ.,牛大力藤；山蓮藕；艾麗崖豆藤,,,2012-11-26
1122005,Millettia taiwaniana Hayata; Taiwan millettia,毒立藤；臺灣雷藤,,,2012-11-26
1122006,milliequivalent,毫當量,,,2012-11-26
1122007,milliliter,毫升,,,2012-11-26
1122008,millimicron nanometer，nm,毫微米,,,2012-11-26
1122009,milling,1.磨粉2.碾白,,,2012-11-26
1122010,mimetic; mimic,模擬的；擬似的,,,2012-11-26
1122011,mimic,擬態的；非同位基因而具有相似表現型效果的,,,2012-11-26
1122012,mimic gene,模擬基因；同效基因,,,2012-11-26
1122013,mimic mutant,模擬突變體,,,2012-11-26
1122014,mimicry,擬態,,,2012-11-26
1122015,Mimosa chinensis Osb.; Albizzia chinensis (Osb.) Merr.,楹樹；合歡,,,2012-11-26
1122016,Mimosa corniculata Lour.; Albizzia cornicu-lata (Lour.) Druce.,刺藤；天香藤；藤山絲,,,2012-11-26
1122017,Mimosa glauca L.; Leucaena glauca (L.) Benth.,銀合歡；白合歡,,,2012-11-26
1122018,Mimosa lebbeck L.; Albizzia lebbeck (L.) Benth.,闊葉合歡；大葉合歡,,,2012-11-26
1122019,Mimosa odoratissima L.f.; Albizzia odortis-sima (l.f.) Benth.,香須樹；黃豆樹,,,2012-11-26
1122020,Mimosa pennata L.; Acacia pennata (l.) Willd.,蛇藤；南蛇筋藤；南蛇箣,,,2012-11-26
1122021,Mimosa pudica L.,含羞草,,,2012-11-26
1122022,Mimosa Roxb.; Pithecellobium dulce (Roxb.) Benth.,牛蹄豆,,,2012-11-26
1122023,Mimosa sinuata Lour.; Acacia sinuata (Lour.) Merr.,藤金合歡；金合歡,,,2012-11-26
1122024,Mimosa uraguensis Hook. et Arn.,紫合歡,,,2012-11-26
1122025,Mimosa; humple plant,含羞草屬（豆科）（合歡亞科）,,,2012-11-26
1122026,Mimosaceae,含羞草科；合歡科,,,2012-11-26
1122027,Mimosae,含羞草族,,,2012-11-26
1122028,Mimosoideae,合歡亞科（豆科）,,,2012-11-26
1122029,Mimulus; Monkey flower; Musk,溝酸漿屬（玄參科）,,,2012-11-26
1122030,Mimusops kauli L.; minusops,猴喜果（山欖科）,,,2012-11-26
1122031,mineral deficiency,礦物不足,,,2012-11-26
1122032,mineral element,礦物元素,,,2012-11-26
1122033,mineral nutrition,礦物質營養,,,2012-11-26
1122034,mineral salts,礦物鹽類,,,2012-11-26
1122035,mineralization,礦物化作用,,,2012-11-26
1122036,miniate,朱色,,,2012-11-26
1122037,miniature spindle,小紡錘體,,,2012-11-26
1122038,minimal area,（群落）最小面積,,,2012-11-26
1122039,minimal emdium; basal medium,基本培養基；最少養分培養基,,,2012-11-26
1122040,minimal pressure,最低壓,,,2012-11-26
1122041,minimal temperature,最低溫度,,,2012-11-26
1122042,minimum,最低度；最小限,,,2012-11-26
1122043,minimum area,最小面積,,,2012-11-26
1122044,minimum density,最小密度,,,2012-11-26
1122045,minimum effective temperature,最低有效溫度,,,2012-11-26
1122046,minimum factor,最小因素,,,2012-11-26
1122047,minimum temperture,最底溫度,,,2012-11-26
1122048,minisome,小型染色體,,,2012-11-26
1122049,Minkowske， O,民可士基（人）,,,2012-11-26
1122050,minor coil,（染色體中染色絲的）小螺旋,,,2012-11-26
1122051,minor element; micro-element; trace element,微量元素,,,2012-11-26
1122052,minor gene; polygene & modifier gene,微作用基因；微效基因,,,2012-11-26
1122053,minor spiral (Sax 1932),（染色體）小螺旋,,,2012-11-26
1122054,mint family; Lamiaceae,唇形花科；薄荷科（植分）,,,2012-11-26
1122055,mint; mentha,薄荷,,,2012-11-26
1122056,Minuatia,高山漆姑草屬（石竹科）,,,2012-11-26
1122057,Minuatia laricina (L.) Mattf.,高山漆姑草,,,2012-11-26
1122058,minus gene,相減基因,,,2012-11-26
1122059,minus modifiers,遞減變更基因,,,2012-11-26
1122060,minute chromosome,微小染色體,,,2012-11-26
1122061,minute deficiency,微小缺失,,,2012-11-26
1122062,minute fragment (Muller 1940),（染色體）小斷片,,,2012-11-26
1122063,minute granule,微粒,,,2012-11-26
1122064,minute volume (circulation rate),微容量（循環速率）,,,2012-11-26
1122065,minutely serrate,有細鋸齒的,,,2012-11-26
1122066,Miocene epoch,中新世,,,2012-11-26
1122067,Mirabilis jalapa L.,紫茉莉,,,2012-11-26
1122068,Mirabilis; afternoon lady; false jalap; marvel of Peru,紫茉莉屬（紫茉莉科）,,,2012-11-26
1122069,Miscanthus japonicus Anderss.,寒芒,,,2012-11-26
1122070,Miscanthus sacchariflorus Benth. Et Hook.,荻,,,2012-11-26
1122071,Miscanthus sinensis Anders.; Eulalia,芒（本草拾遺）；芭芒（寰宇志）；芭茅（本草綱目）；杜榮（爾雅）；莣（爾雅）；萱（日本）；薄（日本）；尾花（日本）,,,2012-11-26
1122072,Miscanthus sinensis Anderss. f. purpurascens Makino,紫芒,,,2012-11-26
1122073,Miscanthus sinensis Anderss. var. gracillimus Hitchc.,絲芒,,,2012-11-26
1122074,Miscanthus sinensis Anderss.f. zebrinus Beal.,斑葉芒,,,2012-11-26
1122075,Miscanthus tinctorius Hack.,青茅,,,2012-11-26
1122076,Miscanthus; Eulalia,芒草屬（禾本科）,,,2012-11-26
1122077,miscegenation,混血；異種族結婚,,,2012-11-26
1122078,miscellaneous-porous wood,雜孔材,,,2012-11-26
1122079,Mischocarpus,柄果木屬（無患子科）,,,2012-11-26
1122080,miscibility,混合性（農藥）,,,2012-11-26
1122081,miscopying (Beadle 1957),誤錄（基因突變）,,,2012-11-26
1122082,misdivision (Darlington 1939),錯分裂；中節橫分,,,2012-11-26
1122083,misdivision haploid (Kimber & Riley 1963),由錯分裂形成的單倍體,,,2012-11-26
1122084,misogamy,生殖隔離,,,2012-11-26
1122085,mispairing,錯誤配對；誤配,,,2012-11-26
1122086,missense codon,意義錯誤密碼,,,2012-11-26
1122087,missense mutation (Brenner， Barnett， Crick & Orgel 1961),誤義突變,,,2012-11-26
1122088,missense suppression (Yanosky， Helinski & Maling 1961),意義錯誤的抑制；誤義抑制,,,2012-11-26
1122089,missing link,脫節（失去的環節）,,,2012-11-26
1122090,missing plant; vacant hill,缺株,,,2012-11-26
1122091,mist forest,雲霧林,,,2012-11-26
1122092,mistaken adaptation,錯誤適應,,,2012-11-26
1122093,mistletoe; Viscum album L.,槲寄生,,,2012-11-26
1122094,mistranslation,誤譯；譯錯,,,2012-11-26
1122095,Mitella,嗩吶草屬（虎耳草科）,,,2012-11-26
1122096,Mitella nuda L.,嗩吶草,,,2012-11-26
1122097,mitochondria (pl.) mitochondrion (單數) chondriosomes; plastochondria; plastosomes; spheroplasts,粒線體（複數）,,,2012-11-26
1122098,mitochondria crest; mitochondria membrane,粒線體膜,,,2012-11-26
1122099,mitochondria criste,粒線體內膜褶,,,2012-11-26
1122100,mitochondria matrix,粒線體基質,,,2012-11-26
1122101,mitochondria membrane; mitochondria crest,粒線體膜,,,2012-11-26
1122102,mitochondrial sheath,粒線體鞘,,,2012-11-26
1122103,mitochondriogenesis,粒線體發生,,,2012-11-26
1122104,mitochondrion (Benda 1897); mitochondria (多數),粒線體（單數）,,,2012-11-26
1122105,mitogen,有絲分裂促進劑,,,2012-11-26
1122106,mitogenic rays,細胞分裂促進線,,,2012-11-26
1122107,mitogenic substance,細胞分裂物質,,,2012-11-26
1122108,mitome,細胞質網絲,,,2012-11-26
1122109,mitomycin,絲裂霉素,,,2012-11-26
1122110,mitosis (Flemming 1882); mitotic nuclear division,有絲分裂；無性分裂；無性核分裂；不減數分裂,,,2012-11-26
1122111,mitosome; spindle remains,殘留紡鍾體,,,2012-11-26
1122112,mitosporangium,無性胞子囊,,,2012-11-26
1122113,mitospore,無性胞子（孢）,,,2012-11-26
1122114,mitotic,有絲分裂的,,,2012-11-26
1122115,mitotic apparatus (Mazia & Dan 1952),有絲分裂構造（；即紡錘體）,,,2012-11-26
1122116,mitotic center,有絲分裂中心,,,2012-11-26
1122117,mitotic crossing over; somatic crossing over,（體細胞）染色體交叉,,,2012-11-26
1122118,mitotic cycle,有絲分裂周期,,,2012-11-26
1122119,mitotic division,有絲分裂,,,2012-11-26
1122120,mitotic figure,有絲分裂像,,,2012-11-26
1122121,mitotic index (minot 1908),有絲分裂指數；無性分裂指數,,,2012-11-26
1122122,mitotic inhibition (Gavaudan 1943),分裂抑制,,,2012-11-26
