ID,英文名稱,中文名稱,圖片,化學式,更新日期
790101,amyl butyrate,乙酸戊酯,,C<Sub>3</Sub><Font>H</Font><Sub>7</Sub><Font>COO(CH</Font><Sub>2</Sub><Font>)</Font><Sub>4</Sub><Font>CH</Font><Sub>3</Sub>,2012-11-26
790102,tert-amyl bromide,溴化三級-戊基,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>C(Br)C</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2021-09-28
790103,amyl bromide,溴戊烷；溴化戊基,,CH<Sub>3</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>Br</Font>,2012-11-26
790104,amyl borate,硼酸戊酯,,B(OC<Sub>5</Sub><Font>H</Font><Sub>11</Sub><Font>)</Font><Sub>3</Sub>,2012-11-26
790105,amyl benzoate,苯甲酸戊酯,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>COOC</Font><Sub>5</Sub><Font>H</Font><Sub>11</Sub>,2012-11-26
790106,p-tert-amyl aniline,對-三級-戊基苯胺,,<p>(C<sub>2</sub>H<sub>5</sub>)(CH<sub>3</sub>)<sub>2</sub>CC<sub>6</sub>H<sub>4</sub>NH<sub>2</sub></p>,2021-09-28
790107,iso-amyl alcohol,異戊醇,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>CHCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
790108,tert-amyl alcohol,三級-戊醇,,CH<Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>C(CH</Font><Sub>3</Sub><Font>)OHCH</Font><Sub>3</Sub>,2021-09-28
790109,amyl alcohol,戊醇,,C<Sub>5</Sub><Font>H</Font><Sub>11</Sub><Font>OH</Font>,2012-11-26
790110,sec-amyl alcohol,二級-戊醇,,CH<Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH(CH</Font><Sub>3</Sub><Font>)OH</Font>,2021-09-28
790111,amyl acetate,乙酸戊酯,,CH<Sub>3</Sub><Font>COOC</Font><Sub>5</Sub><Font>H</Font><Sub>11</Sub>,2012-11-26
790112,amygdalinic acid; amygdalic acid,苦杏仁酸,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>CH(OH)COOH</Font>,2012-11-26
790113,amygdalin,苦杏仁苷；苦杏仁素,,C<Sub>20</Sub><Font>H</Font><Sub>27</Sub><Font>NO</Font><Sub>11</Sub>,2012-11-26
790114,amygdalic acid; amygdalinic acid,苦杏仁酸；苯乙醇酸,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>CH(OH)COOH</Font>,2012-11-26
790115,ampyrone; 4-aminoantipyrine,4-胺安替比林,,C<Sub>11</Sub><Font>H</Font><Sub>13</Sub><Font>N</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
790116,amphetamine,安非他命,,C<Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>CH</Font><Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)CH</Font><Sub>3</Sub>,2012-11-26
790117,amoxybenzene; amyl phenyl ether,戊氧苯；戊基苯基醚,,C<Sub>5</Sub><Font>H</Font><Sub>11</Sub><Font>OC</Font><Sub>6</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
790118,ammonium valerate,戊酸銨；纈草酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>5</Sub><Font>H</Font><Sub>9</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790119,ammonium thioglycolate; ammonium marcaptoacetate,硫醇乙酸銨；氫硫乙酸銨,,HSCH<Sub>2</Sub><Font>COONH</Font><Sub>4</Sub>,2012-11-26
790120,ammonium tartrate,酒石酸銨,,(NH<Sub>4</Sub><Font>)</Font><Sub>2</Sub><Font>C</Font><Sub>4</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
790121,ammonium succinate,琥珀酸銨；丁二酸銨,,(NH<Sub>4</Sub><Font>)</Font><Sub>2</Sub><Font>C</Font><Sub>4</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
790122,ammonium succinamate,琥珀醯胺酸銨,,H<Sub>2</Sub><Font>NCO(CH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font>COONH</Font><Sub>4</Sub>,2012-11-26
790123,ammonium stearate; stearic acid,硬脂酸合硬脂酸銨；十八酸合十八酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>18</Sub><Font>H</Font><Sub>37</Sub><Font>O</Font><Sub>2</Sub><Font>·C</Font><Sub>18</Sub><Font>H</Font><Sub>38</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790124,ammonium stearate,硬脂酸銨,,C<Sub>17</Sub><Font>H</Font><Sub>35</Sub><Font>CO</Font><Sub>2</Sub><Font>NH</Font><Sub>4</Sub>,2012-11-26
790125,ammonium salicylate,柳酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>7</Sub><Font>H</Font><Sub>5</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
790126,ammonium purpurate; murexide,紫尿酸銨,,C<Sub>8</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>6</Sub><Font>N</Font><Sub>5</Sub><Font>NH</Font><Sub>4</Sub>,2012-11-26
790127,ammonium propionate,丙酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>3</Sub><Font>H</Font><Sub>5</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790128,ammonium picrate,苦味酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>2</Sub><Font>N</Font><Sub>3</Sub><Font>O</Font><Sub>7</Sub>,2012-11-26
790129,ammonium picramate,胺基苦味酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>N</Font><Sub>3</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
790130,ammonium phthalamate {ammonium 2-carbamoylbenzoate},酞醯胺甲酸銨 {2-胺甲醯苯甲酸銨},,<p>C<sub>6</sub>H<sub>4</sub>CONH<sub>2</sub>COONH<sub>4</sub></p>,2012-11-26
790131,"ammonium palmitate, palmitic acid",軟脂酸合軟脂酸銨；十六酸合十六酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>16</Sub><Font>H</Font><Sub>31</Sub><Font>O</Font><Sub>2</Sub><Font>·C</Font><Sub>16</Sub><Font>H</Font><Sub>32</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790132,ammonium oxalate,草酸銨；乙二酸銨,,(NH<Sub>4</Sub><Font>)</Font><Sub>2</Sub><Font>C</Font><Sub>2</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
790133,"ammonium oleate, oleic acid",油酸合油酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>18</Sub><Font>H</Font><Sub>33</Sub><Font>O</Font><Sub>2</Sub><Font>·C</Font><Sub>18</Sub><Font>H</Font><Sub>34</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790134,"ammonium myristate, myristic acid",豆蔻酸合豆蔻酸銨；十四酸合十四酸銨,,NH<Sub>4</Sub><Font>C</Font><Sub>14</Sub><Font>H</Font><Sub>27</Sub><Font>O</Font><Sub>2</Sub><Font>·C</Font><Sub>14</Sub><Font>H</Font><Sub>28</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790135,ammonium myristate,豆蔻酸銨；十四酸銨,,C<Sub>13</Sub><Font>H</Font><Sub>27</Sub><Font>COONH</Font><Sub>4</Sub>,2012-11-26
790136,"ammeline; cyanurodiamide {4,6-diamino-1,3,5-triazine-2-ol}","三聚氰酸二醯胺；二胺三聚氰酸 {4,6-二胺-1,3,5-三𠯤-2-醇}",,<p>(H<sub>2</sub>N)<sub>2</sub>(CN)<sub>3</sub>OH</p>,2012-11-26
790137,"ammelide {6-amino-1,3,5-triazine-2,4-diol}","三聚氰酸一醯胺；一胺三氰酸 {6-胺-1,3,5-三𠯤-2,4-二醇}",,<p>H<sub>2</sub>N(CN)<sub>3</sub>(OH)<sub>2</sub></p>,2012-11-26
790138,aminoxylene; aminoxylol,胺基二甲苯；茬胺,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790139,α-aminovaleric acid,α-戊胺酸,,CH<Sub>3</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790140,6-aminouracil,6-胺脲嘧啶,,H<Sub>2</Sub><Font>NC</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
790141,1-aminotridecane; tridecylamine,1-胺十三烷；十三胺,,CH<Sub>3</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>11</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790142,"3-amino-1,2,4-triazole","3-胺-1,2,4-三氮唑",,C<Sub>2</Sub><Font>H</Font><Sub>4</Sub><Font>N</Font><Sub>4</Sub>,2012-11-26
790143,o-amino-α-toluic acid lactam; oxindole,鄰-胺苯乙酸內醯胺,,<p>C<sub>8</sub>H<sub>7</sub>NO</p>,2012-11-26
790144,aminotoluene,胺基甲苯；甲苯胺；【草(之上)+叨】胺,,CH<Sub>3</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790145,2-aminothiophene; thiophenine,2-胺噻吩；噻吩胺,,H<Sub>2</Sub><Font>NC</Font><Sub>4</Sub><Font>H</Font><Sub>3</Sub><Font>S</Font>,2012-11-26
790146,o-aminothiophenol,鄰-胺苯硫酚,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>SH</p>,2012-11-26
790147,2-aminothiazole; 2-thiazole amine,2-胺噻唑,,H<Sub>2</Sub><Font>NC</Font><Sub>3</Sub><Font>H</Font><Sub>2</Sub><Font>NS</Font>,2012-11-26
790148,aminosulfonic acid,胺磺酸,,HOSO<Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790149,aminosuccinamic acid; asparagine,胺琥珀醯胺酸；天[門]冬素；天[門]冬醯胺酸,,H<Sub>2</Sub><Font>NCOCH</Font><Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790150,α-aminosuccinic acid; aspartic acid,α-胺基丁二酸；天[門]冬胺酸,,HOOCCH(NH<Sub>2</Sub><Font>)CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790151,aminosuccinic acid; succinic acid monoamide,琥珀醯胺酸；琥珀酸一醯胺,,CONH<Sub>2</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790152,α-aminosuccinamic acid; asparagine,α-胺琥珀酸一醯胺；天[門]冬[胺]醯胺酸,,HOOCCH(NH<Sub>2</Sub><Font>)CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CONH</Font><Sub>2</Sub>,2012-11-26
790153,3-aminosalicylic acid,3-胺柳酸,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OH)COOH</Font>,2012-11-26
790154,N-aminosarcosine; cretine,N-胺肉胺酸；肌酸,,HN=C(CH<Sub>3</Sub><Font>)N(CH</Font><Sub>3</Sub><Font>)CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790155,5-aminosalicylic acid,5-胺柳酸,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OH)COOH</Font>,2012-11-26
790156,2-aminoresorcinol,2-胺間苯二酚,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OH)</Font><Sub>2</Sub>,2012-11-26
790157,aminoquinoxaline,胺喹【口+咢】啉,,H<Sub>2</Sub><Font>NC</Font><Sub>8</Sub><Font>H</Font><Sub>5</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
790158,2-aminoquinoline,胺喹啉,,C<Sub>9</Sub><Font>H</Font><Sub>8</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
790159,p-amino-N-2-pyridyl-benzenesulfonamide,對-胺-N-2-吡啶苯磺醯胺；磺胺吡啶,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>SO<sub>2</sub>NHC<sub>5</sub>H<sub>9</sub>N</p>,2012-11-26
790160,4-aminopyridine,4-胺吡啶,,C<Sub>5</Sub><Font>H</Font><Sub>6</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
790161,aminopyrine; pyramidon,胺基吡林；匹拉米酮,,C<Sub>13</Sub><Font>H</Font><Sub>17</Sub><Font>N</Font><Sub>3</Sub><Font>O</Font>,2012-11-26
790162,6-aminopurine; adenine,6-胺嘌呤；腺嘌呤,,C<Sub>5</Sub><Font>H</Font><Sub>5</Sub><Font>N</Font><Sub>5</Sub>,2012-11-26
790163,aminopterin,胺喋呤,,C<Sub>19</Sub><Font>H</Font><Sub>20</Sub><Font>N</Font><Sub>8</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
790164,N-aminopropylmorpholine,N-胺丙【口末】啉,,C<Sub>7</Sub><Font>H</Font><Sub>16</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font>,2012-11-26
790165,aminopropylethanolamine,胺丙基乙醇胺,,HOCH<Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>NHCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790166,β-aminopropylbenzene,β-胺丙苯,,CH<Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)CH</Font><Sub>2</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
790167,β-aminopropionitrile,β-胺丙腈,,H<Sub>2</Sub><Font>NCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CN</Font>,2012-11-26
790168,β-aminopropionic acid,β-胺丙酸；β-丙胺酸,,H<Sub>2</Sub><Font>NCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790169,α-aminopropionic acid; alanine,α-胺丙酸；丙胺酸,,CH<Sub>3</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790170,3-aminopropionic acid,3-胺基丙酸；β-丙胺酸,,H<Sub>2</Sub><Font>NCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790171,1-amino-2-propanone,胺丙酮,,CH<Sub>3</Sub><Font>COCH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790172,2-aminopropanoic acid; alanine,2-胺丙酸；丙胺酸,,CH<Sub>3</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790173,3-amino-1-propanol,3-胺-1-丙醇,,H<Sub>2</Sub><Font>NCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
790174,2-aminopropane; isopropyl amine,2-胺丙烷；異丙胺,,CH<Sub>3</Sub><Font>CHNH</Font><Sub>2</Sub><Font>CH</Font><Sub>3</Sub>,2012-11-26
790175,2-p-aminophenyllepidine; flavaniline,2-對-胺苯-4-甲喹啉；黃苯胺,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>C<sub>9</sub>H<sub>5</sub>NCH<sub>3</sub></p>,2012-11-26
790176,o-aminophenylglyoxylic acid,鄰-胺苯基乙醛酸,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>COCOOH</p>,2012-11-26
790177,4-aminophenylethanone; p-aminoacetophenone,4-胺苯基甲基酮；對-胺苯乙酮,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>COCH<sub>3</sub></p>,2012-11-26
790178,1-amino-1-phenylethane; α-methylbenzylamine,1-胺-1-苯乙烷；α-甲苄胺,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>CH(CH</Font><Sub>3</Sub><Font>)NH</Font><Sub>2</Sub>,2012-11-26
790179,aminophenylboric acid,胺苯硼酸,,(H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>)B(OH)</Font><Sub>2</Sub>,2012-11-26
790180,p-aminophenylarsenic acid; p-aminophenylarsanilic acid,對-胺苯異亞砷酸,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>AsO(OH)<sub>2</sub></p>,2012-11-26
790181,p-aminophenylacetonitrile,對-胺苯乙腈,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>CH<sub>2</sub>CN</p>,2012-11-26
790182,p-aminophenylacetic acid,對-胺苯乙酸；對-胺苯醋酸,,<p>H<sub>2</sub>NC<sub>6</sub>H<sub>4</sub>CH<sub>2</sub>COOH</p>,2012-11-26
790183,α-aminophenylacetic acid; phenylglycine,α-胺基苯乙酸；苯甘胺酸,,C6H5CH(NH2)COOH,2012-11-26
790184,N-(4-aminophenyl)acetamide; p-aminoacetanilide,N-(4-胺苯)乙醯胺；對-胺乙醯胺苯,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>CH</Font><Sub>2</Sub><Font>CONH</Font><Sub>2</Sub>,2022-03-14
790185,2-aminophenol-4-sulfonic acid,2-胺苯酚-4-磺酸,,C<Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OH)(NH</Font><Sub>2</Sub><Font>)SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
790186,aminophenol,胺苯酚,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>OH</Font>,2012-11-26
790187,m-aminophenetole; phenetidine,間胺苯基乙基醚；間乙氧苯胺,,C<Sub>2</Sub><Font>H</Font><Sub>5</Sub><Font>OC</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790188,2-aminophenanthrene; phenanthrylamine,2-胺菲；2-菲胺,,C<Sub>14</Sub><Font>H</Font><Sub>9</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790189,p-(4-amino-1-naphthylazo)benzenesulfonic acid,對-(4-胺基-1-萘偶氮)苯磺酸,,<p>H<sub>2</sub>NC<sub>10</sub>H<sub>6</sub>NNC<sub>6</sub>H<sub>4</sub>SO<sub>3</sub>H</p>,2012-11-26
790190,2-amino-4-methylthio-butanoic acid; methionine,2-胺-4-甲硫丁酸；甲硫胺酸,,CH<Sub>3</Sub><Font>SCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790191,1-amino-4-methyl-piperazine,1-胺-4-甲-六氫吡【口+井】,,C<Sub>5</Sub><Font>H</Font><Sub>13</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
790192,α-amino-γ-(methyl-mercapto)butyric acid; methionine,α-胺-γ-(甲硫)丁酸；甲硫胺酸,,CH<Sub>3</Sub><Font>SCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790193,"4-amino-3-methyl-N,N-diethylaniline","4-胺-3-甲-N,N-二乙胺苯",,C<Sub>11</Sub><Font>H</Font><Sub>18</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
790194,2-amino-3-methylbutanoic acid; valine,2-胺-3-甲基丁酸；纈胺酸,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>CHCH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790195,"7-amino-1,3-naphthalene-disulfonic acid","7-胺-1,3-萘二磺酸",,C<Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790196,aminomethanamidine; guanidine,胺甲脒；胍,,H<Sub>2</Sub><Font>NC(NH)NH</Font><Sub>2</Sub>,2012-11-26
790197,aminopentane; pentylamine,胺戊烷；戊胺,,CH<Sub>3</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790198,aminooctane; octylamine,胺辛烷；辛胺,,H<Sub>2</Sub><Font>NCH</Font><Sub>2</Sub><Font>(CH</Font><Sub>2</Sub><Font>)</Font><Sub>6</Sub><Font>CH</Font><Sub>3</Sub>,2012-11-26
790199,4-amino-2-nitrotoluene,4-胺-2-硝甲苯,,CH<Sub>3</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(NH</Font><Sub>2</Sub><Font>)NO</Font><Sub>2</Sub>,2012-11-26
790200,2-amino-4-nitro-N-methyl-aniline,2-胺-4-硝-N-甲基苯胺,,H<Sub>2</Sub><Font>N(NO</Font><Sub>2</Sub><Font>)C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>NHCH</Font><Sub>3</Sub>,2012-11-26
790201,2-amino-5-nitrobenzonitrile,2-胺-5-硝苯甲腈,,H<Sub>2</Sub><Font>N(NO</Font><Sub>2</Sub><Font>)C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>CN</Font>,2012-11-26
790202,3-amino-2-nitrobenzoic acid,3-胺-2-硝苯甲酸,,H<Sub>2</Sub><Font>N(NO</Font><Sub>2</Sub><Font>)C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>COOH</Font>,2012-11-26
790203,4-amino-3-nitroanisole,4-胺-3-硝大茴香醚；4-胺-3-硝苯基甲基醚,,CH<Sub>3</Sub><Font>OC</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(NH</Font><Sub>2</Sub><Font>)NO</Font><Sub>2</Sub>,2012-11-26
790204,1-amino-2-naphthol-4-sulfonic acid,1-胺-2-萘酚-4-磺酸,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(OH)SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
790205,4-amino-1-naphthol,4-胺-1-萘酚,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>OH</Font>,2012-11-26
790206,6-amino-2-naphthalene-sulfonic acid,6-胺-2-萘磺酸,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
790207,"3-amino-1,5-naphthalene-disulfonic acid","3-胺-1,5-萘二磺酸",,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
790208,1-aminonaphthalene; α-naphthylamine,胺萘；α-萘胺,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
790209,α-amino-β-methylvaleric acid; isoleucine,α-胺-β-甲基戊酸；異白胺酸,,CH<Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>CH(CH</Font><Sub>3</Sub><Font>)CHNH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
790210,2-amino-2-methyl-1-propanol,2-胺-2-甲-1-丙醇,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>C(NH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
790211,1-amino-2-methylpropane; isobutylamine,1-胺-2-甲基丙烷；異丁胺,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>CHCH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790212,(4-amino-3-methylphenyl)-bis(4-aminophenyl)-carbinol; rosaniline,4-胺-3-甲苯雙(4-胺苯)甲醇；玫瑰苯胺,,H<Sub>2</Sub><Font>NC</Font><Sub>7</Sub><Font>H</Font><Sub>6</Sub><Font>(H</Font><Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>)</Font><Sub>2</Sub><Font>COH</Font>,2012-11-26
790213,2-amino-4-methylphenol,2-胺-4-甲苯酚,,H<Sub>2</Sub><Font>NC</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OH)CH</Font><Sub>3</Sub>,2012-11-26
790214,1-amino-4-methylpentane; isohexylamine,1-胺-4-甲基戊烷；異己胺,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>CHCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790215,α-amino-α-methylbutyric acid,α-胺-α-甲基丁酸；異纈胺酸,,CH<Sub>3</Sub><Font>CH</Font><Sub>2</Sub><Font>C(NH</Font><Sub>2</Sub><Font>)(CH</Font><Sub>3</Sub><Font>)COOH</Font>,2012-11-26
790216,1-amino-3-methylbutane; isoamylamine,1-胺-3-甲基丁烷；異戊胺,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>CHCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
790217,2-amino-5-methylbenzene-sulfonic acid; 4B acid,2-胺-5-甲苯磺酸；4B酸,,H<Sub>2</Sub><Font>NCH</Font><Sub>3</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
790218,1-amino-2-methoxy-5-methylbenzene; p-cresidine,1-胺-2-甲氧-5-甲苯；對-甲大茴香胺,,<p>C<sub>8</sub>H<sub>11</sub>NO</p>,2012-11-26
790219,2-amino-4-methoxy-biphenyl,2-胺-4-甲氧聯苯,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>C</Font><Sub>6</Sub><Font>H</Font><Sub>3</Sub><Font>(OCH</Font><Sub>3</Sub><Font>)NH</Font><Sub>2</Sub>,2012-11-26
790220,aminomesitylene,【草(之上)+米】胺；胺【草(之上)+米】,,C<Sub>9</Sub><Font>H</Font><Sub>13</Sub><Font>N</Font>,2012-11-26
790221,2-amino-3-mercapto-propanoic acid,2-胺-3-巰丙酸；半胱胺酸,,HSCH<Sub>2</Sub><Font>CH(NH</Font><Sub>2</Sub><Font>)COOH</Font>,2012-11-26
790222,o-aminomandelic acid lactam,鄰-胺苯乙醇酸內醯胺,,<p>C<sub>8</sub>H<sub>7</sub>NO<sub>2</sub></p>,2012-11-26
790223,α-aminolevulinic acid,α-胺乙醯丙酸；胺果糖衍酸,,CH<Sub>3</Sub><Font>COCH</Font><Sub>2</Sub><Font>CHNH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
