ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3282291,career self-management,生涯自我管理；職涯自我管理,,职业生涯自我管理,2017-08-18
3282292,case concepturalization,個案概念化,,个案概念化,2017-08-18
3282293,case history,個案歷史法,,个案历史,2017-08-18
3282294,case report,個案報告,,个案报告,2017-08-18
3282295,case study,個案研究,,个案研究,2017-08-18
3282296,castration,閹割,,阉割,2017-08-18
3282297,castration anxiety,閹割焦慮；去勢焦慮,,阉割焦虑,2017-08-18
3282298,catastrophic stress,災難壓力,,灾难压力；激变应激,2017-08-18
3282299,catatonic schizophrenia,僵直型精神分裂[症]；僵直型精神分裂疾患,,紧张型精神分裂症,2017-08-18
3282300,catch-up growth,回復正常發育,,回复正常发育,2017-08-18
3282301,catecholamine,兒茶酚胺,,儿茶酚胺,2017-08-18
3282302,categorical classification,類別取向分類,,类别分类,2017-08-18
3282303,categorical clustering,類別群聚法,,类别聚类法,2017-08-18
3282304,categorical inference,類別推理,,类别推理,2017-08-18
3282305,categorical perception,類別知覺,,分类知觉,2017-08-18
3282306,categorical speech perception,語音範疇知覺,,语音类别知觉,2017-08-18
3282307,categorical syllogism,定言三段論；直言三段論,,"定言三段论,直言三段论",2017-08-18
3282308,categorical variable,類別變項,,类别变量,2017-08-18
3282309,categorization cue,類別線索,,类别线索,2017-08-18
3282310,catharsis,宣洩,,宣泄,2017-08-18
3282311,cathexis,心神貫注；感情投注,,感情投注,2017-08-18
3282312,caudate nucleus,尾[狀]核,,尾状核,2017-08-18
3282313,causal attribution ； attribution of causality,因果歸因,,因果性归因,2017-08-18
3282314,causal research,因果性研究,,因果性研究,2017-08-18
3282315,causality heuristics,因果捷思法,,因果启发法,2017-08-18
3282316,cause-and-effect relationship ； causality,因果關係,,因果关系,2017-08-18
3282317,ceiling effect,天花板效應,,天花板效应,2017-08-18
3282318,cell,細胞,,细胞,2017-08-18
3282319,cell-mediated immunity,細胞免疫反應系統；細胞促成性免疫,,细胞介导免疫,2017-08-18
3282320,central chi-square distribution,中央卡方分配,,中心卡方分布,2017-08-18
3282321,central conceptual structure,核心概念結構,,核心概念结构,2017-08-18
3282322,central deafness,中樞型失聰,,中枢性耳聋,2017-08-18
3282323,central limit theorem,中央極限定理,,中心极限定理,2017-08-18
3282324,central nervous system  (CNS),中樞神經系統,,中枢神经系统,2017-08-18
3282325,central sulcus,中央裂；中央溝,,中央沟,2017-08-18
3282326,central tendency,趨中傾向；集中趨勢,,集中趋势,2017-08-18
3282327,central tendency analysis,趨中傾向分析,,集中趋势分析,2017-08-18
3282328,central trait,中心特質；核心特質,,中心特质,2017-08-18
3282329,central vision,中央視覺,,中央视觉,2017-08-18
3282330,centration,片見性,,中心性,2017-08-18
3282331,cerebellar cortex,小腦皮質,,小脑皮质,2017-08-18
3282332,cerebellum,小腦,,小脑,2017-08-18
3282333,cerebral cortex,大腦皮質,,大脑皮质,2017-08-18
3282334,cerebral hemisphere,大腦半球,,大脑半球,2017-08-18
3282335,cerebrospinal fluid  (CSF),腦脊髓液,,脑脊液,2017-08-18
3282336,chameleon effect,變色龍效應,,变色龙效应,2017-08-18
3282337,change agent,變革推動者,,变革推动者,2017-08-18
3282338,change blindness,改變視盲,,变化盲,2017-08-18
3282339,chaos theory,混沌理論,,混沌理论,2017-08-18
3282340,character,性格；品格；字,,性格,2017-08-18
3282341,charismatic authority　,魅力型權威,,魅力型权威,2017-08-18
3282342,charismatic leader,魅力型領導者,,魅力型领导者,2017-08-18
3282343,charismatic leadership,魅力型領導,,魅力型领导,2017-08-18
3282344,charismatic theory of leadership,領導魅力論,,领导魅力论,2017-08-18
3282345,Charpentier illusion,夏蓬特錯覺 ,,沙尔庞捷错觉,2017-08-18
3282346,checklist,檢核表,,检核表,2017-08-18
3282347,chemical sensation,化學感覺,,化学感觉,2017-08-18
3282348,chemical sensory system,化學感覺系統,,化学感觉系统,2017-08-18
3282349,chemical synapse,化學突觸,,化学突触,2017-08-18
3282350,chemical transmission,化學傳遞,,化学传递,2017-08-18
3282351,chemical transmitter,化學傳遞物質,,化学递质,2017-08-18
3282352,chemoaffinity hypothesis,化學親和假說,,化学亲和假说,2017-08-18
3282353,chemoattractant,化學吸引因數,,化学引诱物,2017-08-18
3282354,chemorepellent,化學排斥因數,,化学排斥物,2017-08-18
3282355,chemotherapy,化學療法,,化学疗法,2017-08-18
3282356,Chicago school,芝加哥學派,,芝加哥学派,2017-08-18
3282357,child abuse,兒童虐待,,儿童虐待,2017-08-18
3282358,Child Behavior Checklist  (CBCL),兒童行為檢核表,,儿童行为检核表,2017-08-18
3282359,child psychology,兒童心理學,,儿童心理学,2017-08-18
3282360,childhood,兒童期,,儿童期；童年期,2017-08-18
3282361,childhood amnesia,童年失憶症,,童年失忆症,2017-08-18
3282362,childhood disintegrative disorder  ( CDD),兒童期崩解症；兒童期崩解疾患,,儿童崩解症；儿童期整合障碍症,2017-08-18
3282363,Children's Apperception Test  (CAT),兒童統覺測驗,,儿童统觉测验,2017-08-18
3282364,chi-square difference test,卡方差異考驗,,卡方差异检验,2017-08-18
3282365,chi-square distribution,卡方分配,,卡方分布；χ2分布,2017-08-18
3282366,chi-square test,卡方考驗,,卡方检验；χ2检验,2017-08-18
3282367,choice criteria,選擇標準,,选择标准,2017-08-18
3282368,choice dilemma questionnaire (CDQ),選擇困境問卷,,两难选择问卷,2017-08-18
3282369,cholesterol,膽固醇,,胆固醇,2017-08-18
3282370,choline acetyltransferase   (ChAT),乙醯膽鹼轉化酶,,胆碱乙酰转移酶,2017-08-18
3282371,cholinergic receptor,乙醯膽鹼受體,,胆碱能受体,2017-08-18
3282372,chorea,舞蹈症,,舞蹈症,2017-08-18
3282373,chromatic adaptation,色彩適應,,"颜色适应,色调适应,色彩适应",2017-08-18
3282374,chromatic color,有彩顏色,,彩色,2017-08-18
3282375,chromosome,染色體,,染色体,2017-08-18
3282376,chronic fatigue syndrome,慢性疲勞症候群,,慢性疲劳综合征,2017-08-18
3282377,chronic pain,慢性疼痛,,慢性疼痛,2017-08-18
3282378,chronological age (CA),實足年齡；生理年齡,,实足年龄,2017-08-18
3282379,chunk ； chunking,意元；組集,,组块,2017-08-18
3282380,cingulate gyrus,扣帶腦迴,,扣带回,2017-08-18
3282381,circadian rhythm,晝夜節律；日夜週期,,昼夜节律,2017-08-18
3282382,circadian rhythm sleep disorder ； CRSD,晝夜節律性睡眠疾患,,昼夜节律性睡眠障碍,2017-08-18
3282383,circumlocution,言語迂迴症,,言语迂回症,2017-08-18
3282384,clarification,澄清,,澄清,2017-08-18
3282385,classical conditioning,古典制約；正統條件化學習,,"经典性条件反射,经典条件作用",2017-08-18
3282386,classical test theory  (CTT),古典測驗理論,,经典测验理论,2017-08-18
3282387,classification ； categorization,分類,,分类,2017-08-18
3282388,classroom test,隨堂測驗,,随堂测验,2017-08-18
3282389,clerical aptitude test,文書性向測驗,,"文书能力倾向测验,文书测验",2017-08-18
3282390,client,當事人,,"当事人；求咨者,咨客；来访者",2017-08-18
3282391,client right,當事人權益；案主權益,,咨客权利；当事人权利,2017-08-18
3282392,client welfare,當事人福祉；案主福祉,,咨客权益；当事人权益,2017-08-18
3282393,client-centered therapy ； person-centered psychotherapy,當事人中心治療法；案主中心治療法；个人中心治疗,,"当事人中心疗法,来访者中心疗法,咨客中心疗法",2017-08-18
3282394,clinical assessment,臨床衡鑑,,临床评估,2017-08-18
3282395,clinical interview,臨床晤談；[認知發展]個別晤談法,,临床访谈,2017-08-18
3282396,clinical prediction,臨床預測,,临床预测,2017-08-18
3282397,clinical psychology,臨床心理學,,临床心理学,2017-08-18
3282398,clinical significance,臨床顯著性,,临床显著性,2017-08-18
3282399,closed system,封閉系統,,封闭系统,2017-08-18
3282400,close-ended questionnaire,封閉式問卷,,封闭式问卷,2017-08-18
3282401,close-loop control mechanism,封閉迴路控制機制,,封闭回路控制机制,2017-08-18
3282402,closeness,親密性,,亲密性,2017-08-18
3282403,cloze test,填空測驗；克漏字測驗,,填空测验,2017-08-18
3282404,cluster analysis,群聚分析；集群分析,,聚类分析,2017-08-18
3282405,cochlea,耳蝸,,耳蜗,2017-08-18
3282406,cochlear nerve,耳蝸神經,,耳蜗神经,2017-08-18
3282407,cochlear nucleus,耳蝸神經核,,耳蜗神经核,2017-08-18
3282408,cocktail party effect,雞尾酒會效應,,鸡尾酒会效应,2017-08-18
3282409,cocktail party phenomenon,雞尾酒會現象,,鸡尾酒会现象,2017-08-18
3282410,co-consumer effect,人氣效應；人潮效應,,人气效应,2017-08-18
3282411,code of ethics,倫理守則,,"伦理守则,伦理规范",2017-08-18
3282412,coding strategy ； encoding strategy,編碼策略,,编码策略,2017-08-18
3282413,coding ； encoding,編碼；入碼,,编码,2017-08-18
3282414,codominance,共顯性,,共显性,2017-08-18
3282415,codon,密碼子,,密码子,2017-08-18
3282416,coefficient of association,關聯係數,,关联系数,2017-08-18
3282417,coefficient of contigency,列聯係數,,列联系数,2017-08-18
3282418,coefficient of correlation,相關係數,,相关系数,2017-08-18
3282419,coefficient of determination,決定係數,,决定系数,2017-08-18
3282420,coefficient of internal consistency,內部一致性係數,,内部一致性系数,2017-08-18
3282421,coefficient of stability,穩定係數,,稳定系数,2017-08-18
3282422,coefficient of stability equivance,穩定等值係數,,稳定等值系数,2017-08-18
3282423,coefficient of variation  (CV) ；variability coefficient,變異係數,,变异系数,2017-08-18
3282424,coenzyme,輔酶,,辅酶,2017-08-18
3282425,coercive home environment,高壓強制家庭環境,,高压型家庭环境,2017-08-18
3282426,coercive power,強制權力,,强制权力,2017-08-18
3282427,cognition,認知,,认知,2017-08-18
3282428,cognition response model　,認知反應模式,,认知反应模型,2017-08-18
3282429,cognitive ability,認知能力,,认知能力,2017-08-18
3282430,cognitive ability test   (CogAT),認知能力測驗,,认知能力测验,2017-08-18
3282431,cognitive appraisal,認知評估,,认知评价,2017-08-18
3282432,cognitive approach,認知取向,,认知取向,2017-08-18
3282433,cognitive assessment,認知衡鑑,,认知评估,2017-08-18
3282434,cognitive associative learning,認知聯結學習,,认知联结学习,2017-08-18
3282435,cognitive behavioral modification (CBM),認知行為矯治法；認知行為改變技術,,认知行为矫正,2017-08-18
3282436,cognitive bias,認知偏誤,,认知偏倚；认知偏差,2017-08-18
3282437,cognitive complexity,認知複雜度,,认知复杂度,2017-08-18
3282438,cognitive consistency,認知一致性,,认知一致性,2017-08-18
3282439,cognitive consonance,認知協調,,认知和谐,2017-08-18
3282440,cognitive development,認知發展,,认知发展,2017-08-18
3282441,cognitive disorder,認知疾患,,认知障碍,2017-08-18
3282442,cognitive dissonance,認知失調,,认知失调,2017-08-18
3282443,cognitive dissonance theory,認知失調理論,,认知失调理论,2017-08-18
3282444,cognitive enhancement therapy (CET),認知提升治療法,,认知强化疗法,2017-08-18
3282445,cognitive ergonomics,認知人因工程學,,认知工效学,2017-08-18
3282446,cognitive evaluation theory,認知評價理論,,认知评价理论,2017-08-18
3282447,cognitive heuristics,認知捷思法,,认知启发法,2017-08-18
3282448,cognitive information processing,認知訊息處理,,认知信息加工,2017-08-18
3282449,cognitive inhibition,認知抑制,,认知抑制,2017-08-18
3282450,cognitive learning,認知學習,,认知学习,2017-08-18
3282451,cognitive map,認知圖；認知地圖,,认知地图,2017-08-18
3282452,cognitive miser,認知吝嗇,,认知吝啬者,2017-08-18
3282453,cognitive neuroscience,認知神經科學,,认知神经科学,2017-08-18
3282454,cognitive potential,認知潛能,,认知潜能,2017-08-18
3282455,cognitive process,認知歷程,,认知过程,2017-08-18
3282456,cognitive psychology,認知心理學,,认知心理学,2017-08-18
3282457,cognitive questionnaire,認知問卷,,认知问卷,2017-08-18
3282458,cognitive relaxation,認知放鬆,,认知放松,2017-08-18
3282459,cognitive reserve hypothesis,認知存量假說,,认知存量假说,2017-08-18
3282460,cognitive resource theory,認知資源理論,,认知资源理论,2017-08-18
3282461,cognitive restructuring,認知重建,,认知重建,2017-08-18
3282462,cognitive schema,認知基模,,认知图式,2017-08-18
3282463,cognitive school,認知學派,,认知学派,2017-08-18
3282464,cognitive science,認知科學,,认知科学,2017-08-18
3282465,cognitive self-instructional training,認知自我教導訓練,,认知自我指导训练,2017-08-18
3282466,cognitive self-regulation,認知自我調節,,认知自我调节,2017-08-18
3282467,cognitive skill,認知技能,,认知技能,2017-08-18
3282468,cognitive strategy,認知策略,,认知策略,2017-08-18
3282469,cognitive structure,認知結構,,认知结构,2017-08-18
3282470,cognitive style,認知類型；認知風格,,"认知方式,认知风格",2017-08-18
3282471,cognitive theory,認知理論,,认知理论,2017-08-18
3282472,cognitive theory of emotion,情緒的認知理論,,情绪的认知理论,2017-08-18
3282473,cognitive theory of learning,認知學習論,,学习的认知理论,2017-08-18
3282474,cognitive therapy,認知治療,,认知疗法,2017-08-18
3282475,cognitive triad,認知三角,,认知三联症,2017-08-18
3282476,cognitive walkthrough,認知演練法；認知走查法,,认知走查法,2017-08-18
3282477,cognitive-affective processing system  (CAPS),認知-情感處理系統,,认知-情感处理系统,2017-08-18
3282478,cognitive-behavioral self-management training,認知行為之自我管理訓練,,认知行为自我管理训练,2017-08-18
3282479,cognitive-behavioral therapy  (CBT),認知行為治療,,认知行为疗法,2017-08-18
3282480,cognitive-developmental approach,認知發展取向,,认知发展取向,2017-08-18
3282481,cognitive-developmental theory,認知發展理論,,认知发展理论,2017-08-18
3282482,cognitive-experiential self-theory,認知經驗自我理論,,认知经验自我理论,2017-08-18
3282483,cognitivism,認知主義,,认知主义,2017-08-18
3282484,cohesiveness,凝聚力,,凝聚力,2017-08-18
3282485,cohort,世代；同輩；科夥,,同层人,2017-08-18
3282486,cohort effect,世代效應；同輩效應；科夥效應,,同辈效应,2017-08-18
3282487,cold point ； cold spot,冷點,,冷点,2017-08-18
3282488,cold sensation,冷覺,,冷觉,2017-08-18
3282489,collaboration,統合,,协同,2017-08-18
3282490,collaborative filtering,共同性過濾,,协同过滤,2017-08-18
3282491,collective bargaining,集體協商,,集体协商,2017-08-18
3282492,collective behavior,集體行為,,集体行为,2017-08-18
3282493,collective efficacy,集體效能,,集体效能,2017-08-18
3282494,collective monologue,集體獨語,,集体性独白,2017-08-18
3282495,collective rationalizing,集體合理化,,集体合理化,2017-08-18
3282496,collective selection,集體選擇,,集体选择,2017-08-18
3282497,collective unconsciousness,集體潛意識,,"集体无意识,集体潜意识",2017-08-18
3282498,collectivism,集體主義,,集体主义,2017-08-18
3282499,collectivist culture,集體主義文化,,集体主义文化,2017-08-18
3282500,color,顏色,,颜色,2017-08-18
3282501,color agnosia,顏色失認症,,颜色失认症,2017-08-18
3282502,color blindness,色盲,,色盲,2017-08-18
3282503,color blindness test,色盲測驗,,色盲测验,2017-08-18
3282504,color circle,色環,,色[调]环,2017-08-18
3282505,color constancy,顏色恆常性；色彩恆常性,,颜色恒常性,2017-08-18
3282506,color contrast,顏色對比；色彩對比,,"颜色对比,色对抗",2017-08-18
3282507,color deficiency,色覺缺陷,,色觉缺陷,2017-08-18
3282508,color matching,配色,,"颜色匹配,配色",2017-08-18
3282509,color mixture,混色；顏色混合,,颜色混合,2017-08-18
3282510,color preference,顏色偏好；色彩偏好,,颜色爱好,2017-08-18
3282511,color saturation,顏色飽和度；色品；色飽和,,"颜色饱和度,色品,色饱和",2017-08-18
3282512,color solid,顏色錐體,,颜色立体,2017-08-18
3282513,color temperature,色溫,,色温,2017-08-18
3282514,color tolerance,色彩寬容度,,颜色宽容度,2017-08-18
3282515,color vision,顏色視覺,,颜色视觉,2017-08-18
3282516,color wheel,色輪,,"色轮,混色轮",2017-08-18
3282517,color zone,色區；色帶,,色区,2017-08-18
3282518,colored hearing,色聽,,色听,2017-08-18
3282519,Colored Progressive Matrices (CPM),彩色圖形推理測驗,,彩色图形推理测验,2017-08-18
3282520,color-matching experiment,配色實驗,,色匹配实验,2017-08-18
3282521,color-rendering index,顯色指數,,显色指数,2017-08-18
3282522,color-rendering property of light source,光源顯色性,,光源显色性,2017-08-18
3282523,Columbia school,哥倫比亞學派,,哥伦比亚学派,2017-08-18
3282524,combat fatigue,戰鬥疲乏,,战斗疲劳,2017-08-18
3282525,combat stress reaction,戰爭壓力反應,,作战应激反应,2017-08-18
3282526,combination tone,合音,,合音,2017-08-18
3282527,common factor,共同因素,,共同因素,2017-08-18
3282528,common fate,共同命運,,共同命运,2017-08-18
3282529,common therapeutic factor,共同治療因素,,共同治疗因素,2017-08-18
3282530,common trait,共同特質,,共同特质,2017-08-18
3282531,communality,共同性,,"共因子方差比,共同度",2017-08-18
3282532,communication,溝通,,沟通,2017-08-18
3282533,communication channel,溝通管道,,沟通管道,2017-08-18
3282534,communication deviance  (CD),溝通偏差,,沟通偏差,2017-08-18
3282535,communication disorder,溝通疾患；溝通障礙,,沟通障碍,2017-08-18
3282536,communication model,溝通模式,,沟通模式,2017-08-18
3282537,communication network,溝通網絡,,沟通网络,2017-08-18
3282538,communication process,溝通歷程,,沟通过程,2017-08-18
3282539,communication psychology,傳播心理學；溝通心理學,,传播心理学,2017-08-18
3282540,communication system,溝通系統,,沟通系统,2017-08-18
3282541,communication training,溝通訓練,,沟通训练,2017-08-18
3282542,community psychology,社區心理學,,小区心理学,2017-08-18
3282543,comparative analysis,比較性分析,,比较分析,2017-08-18
3282544,comparative approach,相對比較法,,比较研究法,2017-08-18
3282545,comparative psychology,比較心理學,,比较心理学,2017-08-18
3282546,comparison level  (CL),比較水準,,比较水平,2017-08-18
3282547,comparison stimulus,比較刺激,,比较刺激,2017-08-18
3282548,comparison-wise error rate,比較錯誤率,,比较误差率,2017-08-18
3282549,compatibility,相容性,,兼容性,2017-08-18
3282550,compensation,補償[作用]；薪酬；報償,,"代偿,补偿",2017-08-18
3282551,compensation system,薪酬制度,,薪酬制度,2017-08-18
3282552,compensatory model,互補模式,,互补模式,2017-08-18
3282553,compensatory tracking,補償追蹤,,补偿追踪,2017-08-18
3282554,competence ； competency,職能；能力；勝任能力,,胜任力,2017-08-18
3282555,competency model,職能模式,,胜任[力]模型,2017-08-18
3282556,competing model,競爭模式,,竞争模型,2017-08-18
3282557,competition,競爭,,竞争,2017-08-18
3282558,competitive advantage,競爭優勢,,竞争优势,2017-08-18
3282559,competitive motive,競爭動機,,竞争动机,2017-08-18
3282560,competitiveness,競爭力,,竞争力,2017-08-18
3282561,competitor,競爭者,,竞争者,2017-08-18
3282562,complementarity,互補,,互补性,2017-08-18
3282563,complementarity of need,需求互補,,需求互补,2017-08-18
3282564,complementary color,補色,,互补色,2017-08-18
3282565,complex,情結,,情结,2017-08-18
3282566,complex cell,複雜細胞,,复杂细胞,2017-08-18
3282567,complex learning,複雜學習,,复杂学习,2017-08-18
3282568,compliance ； submission,順從；順服,,"依从,顺从",2017-08-18
3282569,compliant personality,順從性人格,,"依从性人格,顺从性人格",2017-08-18
3282570,componential intelligence,成分智力,,成分智力,2017-08-18
3282571,composite score,組合分數；合成分數,,合成分数,2017-08-18
3282572,compound tone,複合音,,复合音,2017-08-18
3282573,comprehension strategy,理解策略,,理解策略,2017-08-18
3282574,comprehension ； understanding,理解,,理解,2017-08-18
3282575,comprehensive achievement test,綜合成就測驗,,综合成就测验,2017-08-18
3282576,compulsive behavior ； compulsion,強迫行為,,强迫行为,2017-08-18
3282577,compulsive personality disorder；obsessive-compulsive personality disorder  (OCPD),強迫性人格疾患；強迫性人格違常,,强迫型人格障碍,2017-08-18
3282578,computation,計算,,计算,2017-08-18
3282579,computer- assisted testing system,電腦輔助測驗系統,,计算机辅助测验系统,2017-08-18
3282580,computer simulation,電腦模擬,,计算机模拟,2017-08-18
3282581,computer vision,電腦視覺,,计算机视觉,2017-08-18
3282582,computer-aided instruction   (CAI),電腦輔助教學,,计算机辅助教学,2017-08-18
3282583,computer-assisted learning  (CAL),電腦輔助學習,,计算机辅助学习,2017-08-18
3282584,computer-based test interpretation (CBTI),電腦化測驗解釋,,计算机化测验解释,2017-08-18
3282585,computer-based training (CBT),電腦化訓練法,,计算机化训练,2017-08-18
3282586,computerized adaptive test (CAT),電腦化適應性測驗,,计算机化适应性测验,2017-08-18
3282587,computerized testing,電腦化測驗,,计算机化测验,2017-08-18
3282588,concentration,專注,,专注,2017-08-18
3282589,concentrative meditation,專注冥想,,集中性沉思,2017-08-18
3282590,concept,概念,,概念,2017-08-18
3282591,concept acquisition,概念習得,,"概念习得,概念获得",2017-08-18
3282592,concept assimilation,概念同化,,概念同化,2017-08-18
3282593,concept development,概念發展,,概念发展,2017-08-18
3282594,concept formation,概念形成,,概念形成,2017-08-18
3282595,concept learning,概念學習,,概念学习,2017-08-18
3282596,concept structure,概念結構,,概念结构,2017-08-18
3282597,conceptual criterion,概念效標,,概念效标,2017-08-18
3282598,conceptual definition,概念定義,,概念定义,2017-08-18
3282599,conceptual priming,概念式觸發,,概念式触发,2017-08-18
3282600,conceptual variable,概念變項,,概念变数,2017-08-18
3282601,conceptualization,概念化,,概念化,2017-08-18
3282602,conceptually driven process,概念驅動歷程,,概念驱动加工,2017-08-18
3282603,concrete operation,具體運思,,"具体运算,具体运思",2017-08-18
3282604,concrete thinking,具體思維,,具体思维,2017-08-18
3282605,concreteness ； concretization,具體化[歷程],,具体化,2017-08-18
3282606,concrete-operational stage,具體運思階段,,具体运算阶段,2017-08-18
3282607,concurrent estimation,同時估計,,同时估计,2017-08-18
3282608,concurrent validity,同時效度,,同时效度,2017-08-18
3282609,condensation,濃縮,,浓缩,2017-08-18
3282610,condition of worth,價值條件,,价值条件,2017-08-18
3282611,conditional concept,條件概念,,条件概念,2017-08-18
3282612,conditional distribution,條件分配,,条件分布,2017-08-18
3282613,conditional index,條件指數,,条件指数,2017-08-18
3282614,conditional knowledge,條件式知識,,条件性知识,2017-08-18
3282615,conditional probability,條件機率,,条件概率,2017-08-18
3282616,conditional reasoning,條件推理,,条件推理,2017-08-18
3282617,conditioned aversion,嫌惡制約,,条件性厌恶,2017-08-18
3282618,conditioned discrimination,制約區辨作用,,条件性辨别,2017-08-18
3282619,conditioned emotional response   ( CER) ； conditional emotional reaction,條件化情緒反應；制約化情緒反應,,"条件性情绪反应,制约化情绪反应",2017-08-18
3282620,conditioned flavor aversion,制約味覺嫌惡反應,,条件性味觉厌恶反应,2017-08-18
3282621,conditioned place preference   ( CPP),制約場域偏好反應,,条件性位置偏爱,2017-08-18
3282622,conditioned reflex  ( CR),制約反射；條件反射,,条件反射,2017-08-18
3282623,conditioned reinforcement,制約增強[作用],,制约增强[作用],2017-08-18
3282624,conditioned reinforcer,制約增強物,,条件性强化物,2017-08-18
3282625,conditioned response  (CR),制約反應；條件反應,,条件反应,2017-08-18
3282626,conditioned stimulus  (CS),制約刺激；條件刺激,,条件刺激,2017-08-18
3282627,conditioning,制約,,条件作用,2017-08-18
3282628,conduct disorder,品行疾患,,品行障碍,2017-08-18
3282629,conduction,傳導,,传导,2017-08-18
3282630,conduction aphasia,傳導性失語症,,传导性失语症,2017-08-18
3282631,conduction deafness,傳導性失聰,,传导性失聪,2017-08-18
3282632,conduction velocity,傳導速度,,传导速度,2017-08-18
3282633,cone cell,錐[狀]細胞,,视锥细胞,2017-08-18
3282634,confabulation,虛談,,虚构症,2017-08-18
3282635,confidence coefficient,信賴係數,,置信系数,2017-08-18
3282636,confidence interval,信賴區間,,置信区间,2017-08-18
3282637,confidence limit,信賴界限,,置信限,2017-08-18
3282638,confidentiality,保密,,保密,2017-08-18
3282639,confirmation bias,驗證性偏誤；驗應性偏誤,,验证性偏倚,2017-08-18
3282640,confirmatory factor analysis  (CFA),驗證性因素分析,,验证性因素分析,2017-08-18
3282641,conflict,衝突,,冲突,2017-08-18
3282642,conflict management,衝突管理,,冲突管理,2017-08-18
3282643,conflict model,衝突模式,,冲突模式,2017-08-18
3282644,confluence learning,匯合學習；匯流學習,,汇集学习,2017-08-18
3282645,conformity,從眾行為；從眾；從眾性,,从众,2017-08-18
3282646,confounding variable,混淆變項,,混淆变数,2017-08-18
3282647,confrontation,面質,,质对,2017-08-18
3282648,congenital attribute,先天屬性,,先天属性,2017-08-18
3282649,congruent validity,相符效度；相容效度,,相容效度,2017-08-18
3282650,congruity theory,調和理論,,"一致性理论,调和理论",2017-08-18
3282651,conjunctive concept,聯結概念,,合取概念,2017-08-18
3282652,connectionism,聯結主義,,联结主义,2017-08-18
3282653,connectionism psychology,聯結主義心理學,,联结主义心理学,2017-08-18
3282654,conscience,善惡觀念；良心,,良心,2017-08-18
3282655,conscientiousness,嚴謹性；自律性,,严谨性,2017-08-18
3282656,consciousness,意識,,意识,2017-08-18
3282657,consensus ； congruence,一致性；共識性,,"一致性,共识性",2017-08-18
3282658,conservation,守恆；保留概念,,守恒,2017-08-18
3282659,conservation-withdrawal response,保守-退縮反應,,保存-退缩反应,2017-08-18
3282660,conservative focusing,保守集中,,保守性聚焦,2017-08-18
3282661,consistency,一致性,,一贯性,2017-08-18
3282662,consolidation,[記憶的]凝固,,巩固,2017-08-18
3282663,consolidation stage,鞏固階段,,巩固阶段,2017-08-18
3282664,conspicuous consumption,炫耀性消費,,炫耀性消费,2017-08-18
3282665,constancy,恆常性,,恒常性,2017-08-18
3282666,constant,常數,,常数,2017-08-18
3282667,constitutional trait,本體特質,,体质特质,2017-08-18
3282668,constraint-induced movement therapy,限制性動作療法,,强制性运动疗法,2017-08-18
3282669,construct,建構；構念,,建构；构念,2017-08-18
3282670,construct validity,建構效度；構念效度,,"构想效度,结构效度",2017-08-18
3282671,constructed-response test,建構反應測驗,,建构反应测验,2017-08-18
3282672,construction corollary,建構推論,,建构推论,2017-08-18
3282673,constructional apraxia,建構型[運用]失能症,,结构性失用症,2017-08-18
3282674,constructional play,建構型遊戲,,建构游戏,2017-08-18
3282675,constructive alternativism,建構多元性,,建构权宜选择,2017-08-18
3282676,constructive memory,建構性記憶,,建构[性]记忆,2017-08-18
3282677,constructive perception,建構性知覺,,建构知觉,2017-08-18
3282678,constructive process,建構歷程,,建构过程,2017-08-18
3282679,constructivism,建構主義；建構論,,"建构主义,构造主义",2017-08-18
3282680,consultant,諮詢者,,咨询者,2017-08-18
3282681,consumed consumer,商品化消費者,,商品化消费者,2017-08-18
3282682,consumer,消費者,,消费者,2017-08-18
3282683,consumer addiction,消費者成癮,,消费者成瘾,2017-08-18
3282684,consumer behavior,消費者行為,,消费者行为,2017-08-18
3282685,consumer belief,消費者信念,,消费者信念,2017-08-18
3282686,consumer communication,消費者溝通,,消费者沟通,2017-08-18
3282687,consumer culture,消費者文化,,消费者文化,2017-08-18
3282688,consumer psychology,消費者心理學,,消费[者]心理学,2017-08-18
3282689,consumer research,消費者研究,,消费者研究,2017-08-18
3282690,consumer survey,消費者調查,,消费者调查,2017-08-18
3282691,consumer type,消費者類型,,消费者类型,2017-08-18
3282692,consumption value system,消費價值系統,,消费价值系统,2017-08-18
3282693,content analysis,內容分析[法],,内容分析,2017-08-18
3282694,content morpheme,內容性詞素,,实词素,2017-08-18
3282695,content validity,內容效度,,内容效度,2017-08-18
3282696,context,情境；脈絡,,语境,2017-08-18
3282697,context effect,脈絡效應；情境效應,,"上下文效应,语境效应；背景效应",2017-08-18
3282698,context specificity,情境特殊性,,情境特殊性,2017-08-18
3282699,context-dependent,情境依賴；脈絡依賴,,情境依赖,2017-08-18
3282700,contextual intelligence,情境智力,,情境智力,2017-08-18
3282701,contextual model,[發展]情境模式,,情景模式,2017-08-18
3282702,contiguity,接近性,,接近性,2017-08-18
3282703,contingency of reinforcement,增強的後效；伴隨增強發生的狀況,,强化相倚,2017-08-18
3282704,contingency table,列聯表,,列联表,2017-08-18
3282705,contingency theory,權變論,,权变理论,2017-08-18
3282706,contingency theory of leadership,領導權變論,,领导权变理论,2017-08-18
3282707,contingent reinforcement,後效強化,,后效强化,2017-08-18
3282708,continuity,連續律；連續性,,连续性,2017-08-18
