ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3576215,Appias indra aristoxemus,雲紋尖粉蝶;雷雲尖粉蝶;雲紋粉蝶;雲型白蝶;黑角尖粉蝶;雷震尖粉蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Pieridae粉蝶科,Appias尖粉蝶屬,indra,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576216,Argyrocosma inductaria,白斑綠尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Argyrocosma綠尺蛾屬,inductaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576217,Haliastur indus intermedius,栗鳶,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Accipitriformes鷹形目,Accipitridae鷹科,Haliastur栗鳶屬,indus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576218,Haliastur indus indus,栗鳶,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Accipitriformes鷹形目,Accipitridae鷹科,Haliastur栗鳶屬,indus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576219,Dictyophora indusiata,長裙竹蓀,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Phallales鬼筆目,Phallaceae鬼筆科,Dictyophora竹蓀屬,indusiata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576220,Ceropria induta,長虹艷擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Ceropria隆背擬步行蟲屬,induta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576221,Trirachys indutus,茶天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Trirachys,indutus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576222,Helius (Eurhamphida) inelegans,霧社沼大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Helius (Eurhamphida),inelegans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576223,Limonia (Limonia) inelegans,粗俗亮大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Limoniidae亮大蚊科,Limonia (Limonia)亮大蚊屬(亮大蚊亞屬),inelegans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576224,Clerodendrum inerme,苦林盤;白花苦林盤,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Lamiaceae唇形科,Clerodendrum海州常山屬,inerme,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576225,Myrmarachne inermichelis,黑色蟻蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Salticidae蠅虎科,Myrmarachne蟻蛛屬,inermichelis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576226,Sphaeromias inermipes,細足球蠓,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Ceratopogonidae蠓科,Sphaeromias球蠓屬,inermipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576227,Astochia inermis,書毛食蟲虻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Asilidae食蟲虻科,Astochia亞士食蟲虻屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576228,Chaetonerius inermis,孤獨長腳蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Neridae長腳蠅科,Chaetonerius毛長腳蠅屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576229,Cheilio inermis,管唇魚;金梭烈仔;金梭鯛;金梭鸚鯛;青山龍;林投梭;_遍羅;海龍,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Labridae隆頭魚科,Cheilio管唇魚屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576230,Flacourtia inermis,羅比梅,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malpighiales黃褥花目,Salicaceae楊柳科,Flacourtia羅庚果屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576231,Ixa inermis,飛輪蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Leucosiidae玉蟹科,Ixa飛輪蟹屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576232,Lagocephalus inermis,黑鰓兔頭魨;滑背河魨;規仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Tetraodontiformes魨形目,Tetraodontidae四齒魨科,Lagocephalus兔頭魨屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576233,Lecane inermis,無甲腔輪蟲,,Animalia動物界,Rotifera輪蟲動物門,Monogononta單卵巢綱,Ploima游泳目,Lecanidae腔輪科,Lecane腔輪屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576234,Levisquilla inermis,無刺光蝦蛄,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Stomatopoda口足目,Squillidae蝦蛄科,Levisquilla光蝦蛄屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576235,Ochthebius inermis,長毛苔水龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Hydraenidae細牙蟲科(苔水龜科),Ochthebius苔水龜屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576236,Ostedes inermis inermis,黑紋挺胸粗腿天牛;針胸粗腿天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Ostedes挺胸粗腿天牛屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576237,Parascolopsis inermis,橫帶副眶棘鱸;橫帶副赤尾冬;紅尾冬仔;橫帶海_,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Nemipteridae金線魚科,Parascolopsis副眶棘鱸屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576238,Phellinus inermis,無刺木層孔菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Hymenochaetales刺革菌目,Hymenochaetaceae刺革菌科,Phellinus木層孔菌屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576239,Pholcus inermis,無毛幽靈蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Pholcidae幽靈蛛科,Pholcus幽靈蛛屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576240,Timomenus inermis,無刺蠼_;淨蠶_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Dermaptera革翅目,Forficulidae蠼_科,Timomenus喬球_屬,inermis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576241,Droguetia iners urticoides,單蕊麻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Urticaceae蕁麻科,Droguetia單蕊麻屬,iners,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576242,Dolbina inexacta,白星天蛾;大星天蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Sphingidae天蛾科,Dolbina,inexacta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576243,Gadirtha inexacta,癩皮瘤蛾;癩皮夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Nolidae瘤蛾科,Gadirtha木皮瘤蛾屬,inexacta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576244,Sinularia inexplicata,混淆指形軟珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Alcyonacea軟珊瑚目,Alcyoniidae軟珊瑚科,Sinularia指形軟珊瑚屬,inexplicata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576245,Auchmis inextricata,黯奧夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Auchmis,inextricata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576246,Sarcophaga inextricata,蘆山肉蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Sarcophagidae肉蠅科,Sarcophaga肉蠅屬,inextricata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576247,Avocettina infans,喙吻鰻;尖嘴鰻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Nemichthyidae線鰻科,Avocettina喙吻鰻屬,infans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576248,Hecamedoides infantiuns,嬰兒渚蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Ephydridae水蠅科,Hecamedoides,infantiuns,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576249,Culex (Lophoceraomyia) infantulus,小型家蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Culex (Lophoceraomyia)家蚊屬(角蚊亞屬),infantulus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576250,Neoserixia infasciatus,姬長頸黃天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Neoserixia,infasciatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576251,Uliura infausta,緣白斑尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Uliura,infausta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576252,Varicellovirus infectious bovine rhinotracheitis,牛傳染性鼻氣管炎,,Viruses病毒,,,dsDNA雙鏈DNA病毒,Herpesviridae皰疹病毒科,Varicellovirus水痘病毒屬,infectious bovine rhinotracheitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576253,Coronavirus group III Infectious bronchitis,傳染性支氣管炎,,Viruses病毒,,,正鏈RNA病毒,Coronaviridae冠狀病毒科,Coronavirus group III第III群冠狀病毒屬,Infectious bronchitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576254,Avibirnavirus Infectious bursal disease virus of fowl,傳染性華氏囊病,,Viruses病毒,,,dsRNA雙鏈RNA病毒,Birnaviridae雙核糖核酸病毒科,Avibirnavirus禽雙RNA病毒屬,Infectious bursal disease virus of fowl,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576255,Mastadenovirus Infectious canine hepatitis,犬傳染性肝炎,,Viruses病毒,,,dsDNA雙鏈DNA病毒,Adenoviridae腺病毒科,Mastadenovirus哺乳類腺病毒屬,Infectious canine hepatitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576256,Novirhabdovirus Infectious Hematopoietic Necrosis Virus,感染性造血組織壞死病s,,Viruses病毒,,,負鏈RNA病毒,Rhabdoviridae桿狀病毒科,Novirhabdovirus粒外彈狀病毒屬,Infectious Hematopoietic Necrosis Virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576257,Aquabirnavirus Infectious Pancreatic Necrosis Virus,感染性胰臟壞死病毒,,Viruses病毒,,,dsRNA雙鏈RNA病毒,Birnaviridae雙核糖核酸病毒科,Aquabirnavirus液體雙RNA病毒屬,Infectious Pancreatic Necrosis Virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576258,Aquabirnavirus Infectious pancreatic necrosis virus of salmonid fish,傳染性胰臟壞死症,,Viruses病毒,,,dsRNA雙鏈RNA病毒,Birnaviridae雙核糖核酸病毒科,Aquabirnavirus液體雙RNA病毒屬,Infectious pancreatic necrosis virus of salmonid fish,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576259,Varicellovirus infectious pustular vulvovaginitis,牛傳染性化膿性膣炎,,Viruses病毒,,,dsDNA雙鏈DNA病毒,Herpesviridae皰疹病毒科,Varicellovirus水痘病毒屬,infectious pustular vulvovaginitis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576260,Sesamia inferens,盜污陰夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Sesamia,inferens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576261,Musca (Ptilolpis) inferior,_吻家蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Muscidae家蠅科,Musca (Ptilolpis)家蠅屬,inferior,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576262,Oedaleus infernalis,黃脛小車蝗,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Orthoptera直翅目,Acrididae蝗科,Oedaleus小車蝗屬,infernalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576263,Parapsalis infernalis,刀鋏大尾蠼_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Dermaptera革翅目,Pygidicranidae大尾蠼_科,Parapsalis大尾蠼_屬,infernalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576264,Thranius infernalis,條紋細翅天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Thranius細翅天牛屬,infernalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576265,Diplommatina inferocuspis,下齒芝麻蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Diplommatinidae芝麻蝸牛科,Diplommatina芝麻蝸牛屬,inferocuspis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576266,Thrips inferus,類花色薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Thrips薊馬屬,inferus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576267,Cylindrocladium infestans,橫行柱狀分歧孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,Nectriaceae叢赤殼科,Cylindrocladium柱狀分歧孢菌屬,infestans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576268,Phytophthora infestans,馬鈴薯晚疫黴,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Pythiales腐霉目,Pythiaceae腐霉科,Phytophthora疫黴屬,infestans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576269,Saccobolus infestans,致病集孢糞盤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pezizales盤菌目,Ascobolaceae糞盤菌科,Saccobolus集孢糞盤菌屬,infestans,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576270,Agrostis infirma infirma,玉山翦股穎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Agrostis翦股穎屬,infirma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576271,Agrostis infirma fukuyamae,伯明翦股穎;舟穎翦股穎;舟穎剪股穎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Agrostis翦股穎屬,infirma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576272,Agrostis infirma arisan-montana,阿里山翦股穎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Agrostis翦股穎屬,infirma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576273,Agrostis infirma formosana,草山翦股穎;臺灣翦股穎;臺灣剪股穎,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Agrostis翦股穎屬,infirma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576274,Hypotrachyna infirma,弱雙歧根梅衣,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Parmeliaceae梅衣科,Hypotrachyna雙歧根梅衣屬,infirma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576275,Hyposidra infixaria,黃鉤尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Hyposidra,infixaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576276,Achlya inflata,膨大綿黴,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Saprolegniales水黴目,Saprolegniaceae水黴科,Achlya綿黴屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576277,Achnanthes inflata,膨脹曲殼藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Achnanthales曲殼藻目,Achnanthaceae曲殼藻科,Achnanthes曲殼藻屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576278,Clavularia inflata,羽珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Stolonifera匐根珊瑚目,Clavulariidae羽珊瑚科,Clavularia羽珊瑚屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576279,Cololejeunea inflata,白邊疣鱗蘚,,Plantae植物界,Marchantiophyta地錢門,Jungermanniopsida葉蘚綱,Porellales光萼蘚目,Lejeuneaceae細鱗蘚科,Cololejeunea疣鱗蘚屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576280,Coralliophila inflata,阿奇笨珊瑚螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Coralliophilidae珊瑚螺科,Coralliophila珊瑚螺屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576281,Galathea inflata,鼓漲鎧甲蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Galatheidae鎧甲蝦科,Galathea鎧甲蝦屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576282,Geolegnia inflata,地水霉,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Saprolegniales水黴目,Saprolegniaceae水黴科,Geolegnia地水黴屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576283,Halocypris inflata,胖海腺螢,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,,Halocyprididae海線螢科,Halocypris,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576284,Limacina inflata,蝌蚪螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Thecosomata有殼翼足目,Limacinidae螔螺科,Limacina螔螺屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576285,Reticulaphis inflata,腫胸網體蝨蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Hormaphidae扁蚜科,Reticulaphis網胸蝨蚜屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576286,Utricularia inflata,北美狸藻;浮囊狸藻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Lentibulariaceae狸藻科,Utricularia狸藻屬,inflata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576287,Pontellopsis inflatodigitata,擴指簡角水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Pontellidae角水蚤科,Pontellopsis簡角水蚤屬,inflatodigitata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576288,Orbilia inflatula,腫絲圓盤菌,,Fungi真菌界,Ascomycota子囊菌門,Orbiliomycetes圓盤菌綱,Orbiliales圓盤菌目,Orbiliaceae圓盤菌科,Orbilia圓盤菌屬,inflatula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576289,Podospora inflatula,膨毛柄孢殼菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Sordariales糞殼菌目,Lasiosphaeriaceae毛球殼科,Podospora柄孢殼菌屬,inflatula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576290,Ceratium inflatum,膨角藻,,Protozoa原生生物界,Dinophyta甲藻門,Dinophyceae甲藻綱,Peridiniales多甲藻目,Ceratiaceae角藻科,Ceratium角藻屬,inflatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576291,Neopellucistoma inflatum,鼓脹新透明介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Paradoxostomatidae魚形介科,Neopellucistoma新透明介屬,inflatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576292,Pythium inflatum,腫囊腐黴,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Pythiales腐霉目,Pythiaceae腐霉科,Pythium腐霉屬,inflatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576293,Sporidesmium inflatum,燈籠葚孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Sporidesmium,inflatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576294,Metula inflatus,膨脹布紋螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Colubrariidae布紋螺科,Metula,inflatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576295,Paecilomyces inflatus,膨大擬青黴,,Fungi真菌界,Ascomycota子囊菌門,Eurotiomycetes散囊菌綱,Eurotiales散囊菌目,Trichocomaceae髮菌科,Paecilomyces擬青黴屬,inflatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576296,Cavolinia inflexa,寬彎龜螺;潛水艇駝蝶螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Thecosomata有殼翼足目,Cavoliniidae駝蝶螺科,Cavolinia駝蝶螺屬,inflexa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576297,Sicyonia inflexa,彎體單肢蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Sicyoniidae單肢蝦科,Sicyonia單肢蝦屬,inflexa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576298,Uredo inflexa,內折夏孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,,Uredo,inflexa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576299,Loweporus inflexibilis,硬洛伊菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Polyporaceae多孔菌科,Loweporus伊菌屬,inflexibilis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576300,Pogonatum inflexum,小金髮苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Polytrichales土馬騣目,Polytrichaceae土馬騣科,Pogonatum小金髮苔屬,inflexum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576301,Phacus inflexus,彎曲扁裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Phacus扁裸藻屬,inflexus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3576302,Influenzavirus A Influenza A virus,H1N1新型流感,,Viruses病毒,,,負鏈RNA病毒,Orthomyxoviridae正黏液病毒科,Influenzavirus AA型流感病毒屬,Influenza A virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
