ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2444645,hare,野兔,,兔 〈牧〉,2015-09-16
2444646,hay cutter,乾草切草機,,切草机 〈畜牧〉,2015-09-16
2444647,he-goat,公山羊,,公山羊,2015-09-16
2444648,hen,母雞,,母鸡,2015-09-16
2444649,hen run,養雞場,,养鸡场,2015-09-16
2444650,hen turkey,雌火雞,,雌火鸡,2015-09-16
2444651,herbage,牧草,,牧草 〈牧〉,2015-09-16
2444652,herd of livestock,畜群,,畜群,2015-09-16
2444653,hinny,駃騠,,驴驹,2015-09-16
2444654,hinny foal,小駃騠,,骡驹,2015-09-16
2444655,hive,蜂巢；蜂室；蜂窩,,蜂巢=蜂房〈牧〉,2015-09-16
2444656,hog,豬,,猪zhū〈牧〉,2015-09-16
2444657,hog  farm,養豬場,,养猪场,2015-09-16
2444658,hog lot,肥育豬舍,,猪圈 〈牧〉,2015-09-16
2444659,hogpen,豬欄,,猪圈 〈牧〉,2015-09-16
2444660,honey flow nectar flow (stage),蜂蜜；流蜜期；泌蜜期,,流蜜 〈牧〉,2015-09-16
2444661,honey harvest,採蜜,,采蜜期,2015-09-16
2444662,honeybee,蜜蜂,,蜜蜂 〈牧〉,2015-09-16
2444663,honeycomb,蜂巢；蜂室；蜂窩,,蜂巢=蜂房〈牧〉,2015-09-16
2444664,horn ring,角輪,,角轮 〈牧〉,2015-09-16
2444665,hornet,馬蜂;大黃蜂,,大黄蜂,2015-09-16
2444666,horse,馬；家馬,,马(馬) 〈牧〉,2015-09-16
2444667,horse tender,牧馬人,,牧马人 〈牧〉,2015-09-16
2444668,horsepox,馬痘,,马痘 〈兽医〉,2015-09-16
2444669,hydrophobia,恐水病；狂犬病,,狂犬病=恐水病〈牧〉,2015-09-16
2444670,hydrophobia vaccine; rabies vaccine,狂犬病疫苗,,狂犬病=恐水病〈牧〉,2015-09-16
2444671,hyology,豬學,,养猪学 〈牧〉,2015-09-16
2444672,impregnation,受胎；受孕,,受胎  〈牧〉,2015-09-16
2444673,improved strain,改良品系,,良种,2015-09-16
2444674,improved strains of wheat,改良小麥品系,,小麦良种,2015-09-16
2444675,improved variety,改良種,,良种,2015-09-16
2444676,Indian ox,印度牛,,瘤牛 〈牧〉,2015-09-16
2444677,ingestion,攝食；採食,,采食 〈牧〉,2015-09-16
2444678,intensive agriculture,集約農業,,集约农业,2015-09-16
2444679,intensive animal husbandry,集約畜牧業,,集约畜牧业,2015-09-16
2444680,intensive farming,集約農業,,集约农业,2015-09-16
2444681,intensive feeding,集約飼養,,集约饲养,2015-09-16
2444682,inventory,在養數,,存栏数,2015-09-16
2444683,isolated rearing,隔離飼養,,隔离饲养,2015-09-16
2444684,isolation housing,隔離飼養,,隔离饲养,2015-09-16
2444685,jack,公驢,,公驴,2015-09-16
2444686,jack ass,公驢,,公驴 〈农〉,2015-09-16
2444687,jackass,公驢,,公驴,2015-09-16
2444688,Japanese quail,日本鵪鶉,,日本鹌鹑,2015-09-16
2444689,jennet,駃騠；母驢,,驴骡 〈牧〉,2015-09-16
2444690,jenny ass,母驢,,母驴,2015-09-16
2444691,kid,羔羊(山羊),,羔 〈牧〉,2015-09-16
2444692,kidding,產羔(山羊),,产羔 〈牧〉,2015-09-16
2444693,koumiss,馬乳酒,,马奶酒 〈牧〉,2015-09-16
2444694,kumiss,馬乳酒,,马奶酒 〈牧〉,2015-09-16
